,ScenarioID,CountryID,TechID,JSTypeVSMID,TechDescription,TransTypeID,VehTypeID,MassCatID,VKM
213,1,9,9310.0,1,Road-Large (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,3.0,0.02071141401428572
214,1,9,9310.0,2,Road-Large (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,3.0,0.01035570700714286
215,1,9,9310.0,3,Road-Large (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,3.0,0.01035570700714286
216,1,9,330.0,1,Road-Large (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,3.0,0.0036549554142857148
217,1,9,330.0,2,Road-Large (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,3.0,0.0018274777071428574
218,1,9,330.0,3,Road-Large (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,3.0,0.0018274777071428574
219,1,9,9330.0,1,Road-Large (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,3.0,0.02071141401428572
220,1,9,9330.0,2,Road-Large (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,3.0,0.01035570700714286
221,1,9,9330.0,3,Road-Large (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,3.0,0.01035570700714286
222,1,9,340.0,1,Road-Large (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,3.0,0.0036549554142857148
223,1,9,340.0,2,Road-Large (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,3.0,0.0018274777071428574
224,1,9,340.0,3,Road-Large (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,3.0,0.0018274777071428574
225,1,9,9340.0,1,Road-Large (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,3.0,0.02071141401428572
226,1,9,9340.0,2,Road-Large (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,3.0,0.01035570700714286
227,1,9,9340.0,3,Road-Large (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,3.0,0.01035570700714286
228,1,9,350.0,1,Road-Large (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,3.0,0.0036549554142857148
229,1,9,350.0,2,Road-Large (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,3.0,0.0018274777071428574
230,1,9,350.0,3,Road-Large (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,3.0,0.0018274777071428574
231,1,9,9350.0,1,Road-Large (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,3.0,0.02071141401428572
232,1,9,9350.0,2,Road-Large (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,3.0,0.01035570700714286
233,1,9,9350.0,3,Road-Large (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,3.0,0.01035570700714286
234,1,9,360.0,1,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.0036549554142857148
235,1,9,360.0,2,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.0018274777071428574
236,1,9,360.0,3,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.0018274777071428574
237,1,9,9360.0,1,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.02071141401428572
238,1,9,9360.0,2,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.01035570700714286
239,1,9,9360.0,3,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.01035570700714286
240,1,9,363.0,1,Road-Large (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,3.0,0.0036549554142857148
241,1,9,363.0,2,Road-Large (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,3.0,0.0018274777071428574
242,1,9,363.0,3,Road-Large (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,3.0,0.0018274777071428574
243,1,9,9363.0,1,Road-Large (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,3.0,0.02071141401428572
244,1,9,9363.0,2,Road-Large (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,3.0,0.01035570700714286
245,1,9,9363.0,3,Road-Large (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,3.0,0.01035570700714286
246,1,9,366.0,1,Road-Large (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,3.0,0.0036549554142857148
247,1,9,366.0,2,Road-Large (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,3.0,0.0018274777071428574
248,1,9,366.0,3,Road-Large (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,3.0,0.0018274777071428574
249,1,9,9366.0,1,Road-Large (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,3.0,0.02071141401428572
250,1,9,9366.0,2,Road-Large (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,3.0,0.01035570700714286
251,1,9,9366.0,3,Road-Large (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,3.0,0.01035570700714286
252,1,9,550.0,1,Road-Small (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,1.0,0.0
253,1,9,550.0,2,Road-Small (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,1.0,0.0
254,1,9,550.0,3,Road-Small (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,1.0,0.0
255,1,9,9550.0,1,Road-Small (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,1.0,0.0
256,1,9,9550.0,2,Road-Small (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,1.0,0.0
257,1,9,9550.0,3,Road-Small (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,1.0,0.0
258,1,9,551.0,1,Road-Small (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,1.0,0.0
259,1,9,551.0,2,Road-Small (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,1.0,0.0
260,1,9,551.0,3,Road-Small (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,1.0,0.0
261,1,9,9551.0,1,Road-Small (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,1.0,0.0
262,1,9,9551.0,2,Road-Small (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,1.0,0.0
263,1,9,9551.0,3,Road-Small (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,1.0,0.0
264,1,9,552.0,1,Road-Small (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,1.0,0.0
265,1,9,552.0,2,Road-Small (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,1.0,0.0
266,1,9,552.0,3,Road-Small (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,1.0,0.0
267,1,9,9552.0,1,Road-Small (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,1.0,0.0
268,1,9,9552.0,2,Road-Small (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,1.0,0.0
269,1,9,9552.0,3,Road-Small (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,1.0,0.0
270,1,9,553.0,1,Road-Small (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,1.0,0.0
271,1,9,553.0,2,Road-Small (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,1.0,0.0
272,1,9,553.0,3,Road-Small (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,1.0,0.0
273,1,9,9553.0,1,Road-Small (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,1.0,0.0
274,1,9,9553.0,2,Road-Small (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,1.0,0.0
275,1,9,9553.0,3,Road-Small (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,1.0,0.0
276,1,9,554.0,1,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
277,1,9,554.0,2,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
278,1,9,554.0,3,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
279,1,9,9554.0,1,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
280,1,9,9554.0,2,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
281,1,9,9554.0,3,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
282,1,9,555.0,1,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0
283,1,9,555.0,2,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0
284,1,9,555.0,3,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0
285,1,9,9555.0,1,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0
286,1,9,9555.0,2,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0
287,1,9,9555.0,3,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0
288,1,9,556.0,1,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0
289,1,9,556.0,2,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0
290,1,9,556.0,3,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0
291,1,9,9556.0,1,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0
292,1,9,9556.0,2,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0
293,1,9,9556.0,3,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0
294,1,9,520.0,1,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
295,1,9,520.0,2,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
296,1,9,520.0,3,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
297,1,9,9520.0,1,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
298,1,9,9520.0,2,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
299,1,9,9520.0,3,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
300,1,9,521.0,1,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0
301,1,9,521.0,2,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0
302,1,9,521.0,3,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0
303,1,9,9521.0,1,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0
304,1,9,9521.0,2,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0
305,1,9,9521.0,3,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0
306,1,9,522.0,1,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0
307,1,9,522.0,2,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0
308,1,9,522.0,3,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0
309,1,9,9522.0,1,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0
310,1,9,9522.0,2,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0
311,1,9,9522.0,3,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0
312,1,9,620.0,1,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
313,1,9,620.0,2,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
314,1,9,620.0,3,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
315,1,9,9620.0,1,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
316,1,9,9620.0,2,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
317,1,9,9620.0,3,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
318,1,9,302.0,1,Road-Medium (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,2.0,0.0
319,1,9,302.0,2,Road-Medium (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,2.0,0.0
320,1,9,302.0,3,Road-Medium (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,2.0,0.0
321,1,9,9302.0,1,Road-Medium (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,2.0,0.0
322,1,9,9302.0,2,Road-Medium (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,2.0,0.0
323,1,9,9302.0,3,Road-Medium (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,2.0,0.0
324,1,9,362.0,1,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.0
325,1,9,362.0,2,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.0
326,1,9,362.0,3,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.0
327,1,9,9362.0,1,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.0
328,1,9,9362.0,2,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.0
329,1,9,9362.0,3,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.0
330,1,9,640.0,1,Road-Mini (bus)-Conventional (pre-EURO)-Freight Transport,2.0,4.0,11.0,0.0051047568000000005
331,1,9,640.0,2,Road-Mini (bus)-Conventional (pre-EURO)-Freight Transport,2.0,4.0,11.0,0.0051047568000000005
332,1,9,640.0,3,Road-Mini (bus)-Conventional (pre-EURO)-Freight Transport,2.0,4.0,11.0,0.0025523784000000002
333,1,9,9640.0,1,Road-Mini (bus)-Conventional (pre-EURO)-Freight Transport,2.0,4.0,11.0,0.028926955200000003
334,1,9,9640.0,2,Road-Mini (bus)-Conventional (pre-EURO)-Freight Transport,2.0,4.0,11.0,0.028926955200000003
335,1,9,9640.0,3,Road-Mini (bus)-Conventional (pre-EURO)-Freight Transport,2.0,4.0,11.0,0.014463477600000002
336,1,9,1450.0,1,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.0008507928
337,1,9,1450.0,2,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.0008507928
338,1,9,1450.0,3,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.0004253964
339,1,9,10450.0,1,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.0048211592
340,1,9,10450.0,2,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.0048211592
341,1,9,10450.0,3,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.0024105796
342,1,9,1410.0,1,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.00793329546
343,1,9,1410.0,2,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.00793329546
344,1,9,1410.0,3,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.00396664773
345,1,9,10410.0,1,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.04495534094
346,1,9,10410.0,2,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.04495534094
347,1,9,10410.0,3,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.02247767047
348,1,9,1451.0,1,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.00400703424
349,1,9,1451.0,2,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.00400703424
350,1,9,1451.0,3,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.00200351712
351,1,9,10451.0,1,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.02270652736
352,1,9,10451.0,2,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.02270652736
353,1,9,10451.0,3,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.01135326368
354,1,9,1452.0,1,Road-PanelSideVan (truck)-Euro 2 (1996-2001)-Freight Transport,2.0,5.0,21.0,0.0008507928
355,1,9,1452.0,2,Road-PanelSideVan (truck)-Euro 2 (1996-2001)-Freight Transport,2.0,5.0,21.0,0.0008507928
356,1,9,1452.0,3,Road-PanelSideVan (truck)-Euro 2 (1996-2001)-Freight Transport,2.0,5.0,21.0,0.0004253964
357,1,9,10452.0,1,Road-PanelSideVan (truck)-Euro 2 (1996-2001)-Freight Transport,2.0,5.0,21.0,0.0048211592
358,1,9,10452.0,2,Road-PanelSideVan (truck)-Euro 2 (1996-2001)-Freight Transport,2.0,5.0,21.0,0.0048211592
359,1,9,10452.0,3,Road-PanelSideVan (truck)-Euro 2 (1996-2001)-Freight Transport,2.0,5.0,21.0,0.0024105796
360,1,9,1453.0,1,Road-PanelSideVan (truck)-Euro 3 (2001-05)-Freight Transport,2.0,5.0,21.0,0.0008507928
361,1,9,1453.0,2,Road-PanelSideVan (truck)-Euro 3 (2001-05)-Freight Transport,2.0,5.0,21.0,0.0008507928
362,1,9,1453.0,3,Road-PanelSideVan (truck)-Euro 3 (2001-05)-Freight Transport,2.0,5.0,21.0,0.0004253964
363,1,9,10453.0,1,Road-PanelSideVan (truck)-Euro 3 (2001-05)-Freight Transport,2.0,5.0,21.0,0.0048211592
364,1,9,10453.0,2,Road-PanelSideVan (truck)-Euro 3 (2001-05)-Freight Transport,2.0,5.0,21.0,0.0048211592
365,1,9,10453.0,3,Road-PanelSideVan (truck)-Euro 3 (2001-05)-Freight Transport,2.0,5.0,21.0,0.0024105796
366,1,9,1471.0,1,Road-PanelSideVan (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,21.0,0.0008507928
367,1,9,1471.0,2,Road-PanelSideVan (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,21.0,0.0008507928
368,1,9,1471.0,3,Road-PanelSideVan (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,21.0,0.0004253964
369,1,9,10471.0,1,Road-PanelSideVan (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,21.0,0.0048211592
370,1,9,10471.0,2,Road-PanelSideVan (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,21.0,0.0048211592
371,1,9,10471.0,3,Road-PanelSideVan (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,21.0,0.0024105796
372,1,9,1200.0,1,Road-PanelSideVan (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,21.0,0.0017630715
373,1,9,1200.0,2,Road-PanelSideVan (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,21.0,0.0017630715
374,1,9,1200.0,3,Road-PanelSideVan (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,21.0,0.00088153575
375,1,9,10200.0,1,Road-PanelSideVan (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,21.0,0.0099907385
376,1,9,10200.0,2,Road-PanelSideVan (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,21.0,0.0099907385
377,1,9,10200.0,3,Road-PanelSideVan (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,21.0,0.00499536925
378,1,9,700.0,1,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.00076569275
379,1,9,700.0,2,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.00076569275
380,1,9,700.0,3,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.000382846375
381,1,9,9700.0,1,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.004338925583333334
382,1,9,9700.0,2,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.004338925583333334
383,1,9,9700.0,3,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.002169462791666667
384,1,9,630.0,1,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.02441669826
385,1,9,630.0,2,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.02441669826
386,1,9,630.0,3,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.01220834913
387,1,9,9630.0,1,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.13836129014
388,1,9,9630.0,2,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.13836129014
389,1,9,9630.0,3,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.06918064507
390,1,9,1320.0,1,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.04694748042
391,1,9,1320.0,2,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.04694748042
392,1,9,1320.0,3,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.02347374021
393,1,9,10320.0,1,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.26603572238
394,1,9,10320.0,2,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.26603572238
395,1,9,10320.0,3,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.13301786119
396,1,9,690.0,1,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.022099118579999997
397,1,9,690.0,2,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.022099118579999997
398,1,9,690.0,3,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.011049559289999998
399,1,9,9690.0,1,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.12522833862
400,1,9,9690.0,2,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.12522833862
401,1,9,9690.0,3,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.06261416931
402,1,9,720.0,1,Road-Mini (bus)-Euro 2 (1996-2001)-Freight Transport,2.0,4.0,11.0,0.00076569275
403,1,9,720.0,2,Road-Mini (bus)-Euro 2 (1996-2001)-Freight Transport,2.0,4.0,11.0,0.00076569275
404,1,9,720.0,3,Road-Mini (bus)-Euro 2 (1996-2001)-Freight Transport,2.0,4.0,11.0,0.000382846375
405,1,9,9720.0,1,Road-Mini (bus)-Euro 2 (1996-2001)-Freight Transport,2.0,4.0,11.0,0.004338925583333334
406,1,9,9720.0,2,Road-Mini (bus)-Euro 2 (1996-2001)-Freight Transport,2.0,4.0,11.0,0.004338925583333334
407,1,9,9720.0,3,Road-Mini (bus)-Euro 2 (1996-2001)-Freight Transport,2.0,4.0,11.0,0.002169462791666667
408,1,9,810.0,1,Road-Mini (bus)-Euro 3 (2001-05)-Freight Transport,2.0,4.0,11.0,0.00076569275
409,1,9,810.0,2,Road-Mini (bus)-Euro 3 (2001-05)-Freight Transport,2.0,4.0,11.0,0.00076569275
410,1,9,810.0,3,Road-Mini (bus)-Euro 3 (2001-05)-Freight Transport,2.0,4.0,11.0,0.000382846375
411,1,9,9810.0,1,Road-Mini (bus)-Euro 3 (2001-05)-Freight Transport,2.0,4.0,11.0,0.004338925583333334
412,1,9,9810.0,2,Road-Mini (bus)-Euro 3 (2001-05)-Freight Transport,2.0,4.0,11.0,0.004338925583333334
413,1,9,9810.0,3,Road-Mini (bus)-Euro 3 (2001-05)-Freight Transport,2.0,4.0,11.0,0.002169462791666667
414,1,9,850.0,1,Road-Mini (bus)-Euro 4 (2005-09)-Freight Transport,2.0,4.0,11.0,0.00076569275
415,1,9,850.0,2,Road-Mini (bus)-Euro 4 (2005-09)-Freight Transport,2.0,4.0,11.0,0.00076569275
416,1,9,850.0,3,Road-Mini (bus)-Euro 4 (2005-09)-Freight Transport,2.0,4.0,11.0,0.000382846375
417,1,9,9850.0,1,Road-Mini (bus)-Euro 4 (2005-09)-Freight Transport,2.0,4.0,11.0,0.004338925583333334
418,1,9,9850.0,2,Road-Mini (bus)-Euro 4 (2005-09)-Freight Transport,2.0,4.0,11.0,0.004338925583333334
419,1,9,9850.0,3,Road-Mini (bus)-Euro 4 (2005-09)-Freight Transport,2.0,4.0,11.0,0.002169462791666667
420,1,9,695.0,1,Road-Mini (bus)-Euro 4 (2005-09)-Freight Transport,2.0,4.0,11.0,0.00076569275
421,1,9,695.0,2,Road-Mini (bus)-Euro 4 (2005-09)-Freight Transport,2.0,4.0,11.0,0.00076569275
422,1,9,695.0,3,Road-Mini (bus)-Euro 4 (2005-09)-Freight Transport,2.0,4.0,11.0,0.000382846375
423,1,9,9695.0,1,Road-Mini (bus)-Euro 4 (2005-09)-Freight Transport,2.0,4.0,11.0,0.004338925583333334
424,1,9,9695.0,2,Road-Mini (bus)-Euro 4 (2005-09)-Freight Transport,2.0,4.0,11.0,0.004338925583333334
425,1,9,9695.0,3,Road-Mini (bus)-Euro 4 (2005-09)-Freight Transport,2.0,4.0,11.0,0.002169462791666667
426,1,9,697.0,1,Road-Mini (bus)-Conventional (pre-EURO)-Freight Transport,2.0,4.0,11.0,0.005524779644999999
427,1,9,697.0,2,Road-Mini (bus)-Conventional (pre-EURO)-Freight Transport,2.0,4.0,11.0,0.005524779644999999
428,1,9,697.0,3,Road-Mini (bus)-Conventional (pre-EURO)-Freight Transport,2.0,4.0,11.0,0.044198237159999994
429,1,9,9697.0,1,Road-Mini (bus)-Conventional (pre-EURO)-Freight Transport,2.0,4.0,11.0,0.031307084655
430,1,9,9697.0,2,Road-Mini (bus)-Conventional (pre-EURO)-Freight Transport,2.0,4.0,11.0,0.031307084655
431,1,9,9697.0,3,Road-Mini (bus)-Conventional (pre-EURO)-Freight Transport,2.0,4.0,11.0,0.25045667724
432,1,9,1220.0,1,Road-PanelSideVan (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,21.0,0.011049559289999998
433,1,9,1220.0,2,Road-PanelSideVan (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,21.0,0.011049559289999998
