,Vehicle category,Segment,CountryID,TechID,Age,TransTypeID,VehTypeID,MassCatID,EngineID,FuelID,NumVeh
4462,Light commercial vehicles,LCV diesel M+N1-I,9,9720.0,7,2.0,4.0,11.0,4.0,2.0,11.864583333333336
4463,Light commercial vehicles,LCV diesel M+N1-I,9,9720.0,8,2.0,4.0,11.0,4.0,2.0,23.72916666666667
4464,Light commercial vehicles,LCV diesel M+N1-I,9,9720.0,9,2.0,4.0,11.0,4.0,2.0,35.59375000000001
4465,Light commercial vehicles,LCV diesel M+N1-I,9,9720.0,10,2.0,4.0,11.0,4.0,2.0,11.864583333333336
4466,Light commercial vehicles,LCV diesel M+N1-I,9,9720.0,11,2.0,4.0,11.0,4.0,2.0,11.864583333333336
4470,Light commercial vehicles,LCV diesel M+N1-I,9,9720.0,15,2.0,4.0,11.0,4.0,2.0,11.864583333333336
4474,Light commercial vehicles,LCV diesel M+N1-I,9,9720.0,19,2.0,4.0,11.0,4.0,2.0,11.864583333333336
4476,Light commercial vehicles,LCV diesel M+N1-I,9,9720.0,21,2.0,4.0,11.0,4.0,2.0,23.72916666666667
4480,Light commercial vehicles,LCV diesel M+N1-I,9,9720.0,25,2.0,4.0,11.0,4.0,2.0,11.864583333333336
4484,Light commercial vehicles,LCV diesel M+N1-I,9,9720.0,29,2.0,4.0,11.0,4.0,2.0,11.864583333333336
4492,Light commercial vehicles,LCV diesel M+N1-I,9,810.0,4,2.0,4.0,11.0,5.0,2.0,2.09375
4493,Light commercial vehicles,LCV diesel M+N1-I,9,810.0,5,2.0,4.0,11.0,5.0,2.0,8.375
4494,Light commercial vehicles,LCV diesel M+N1-I,9,810.0,6,2.0,4.0,11.0,5.0,2.0,2.09375
4495,Light commercial vehicles,LCV diesel M+N1-I,9,810.0,7,2.0,4.0,11.0,5.0,2.0,2.09375
4496,Light commercial vehicles,LCV diesel M+N1-I,9,810.0,8,2.0,4.0,11.0,5.0,2.0,4.1875
4497,Light commercial vehicles,LCV diesel M+N1-I,9,810.0,9,2.0,4.0,11.0,5.0,2.0,6.28125
4498,Light commercial vehicles,LCV diesel M+N1-I,9,810.0,10,2.0,4.0,11.0,5.0,2.0,2.09375
4499,Light commercial vehicles,LCV diesel M+N1-I,9,810.0,11,2.0,4.0,11.0,5.0,2.0,2.09375
4503,Light commercial vehicles,LCV diesel M+N1-I,9,810.0,15,2.0,4.0,11.0,5.0,2.0,2.09375
4507,Light commercial vehicles,LCV diesel M+N1-I,9,810.0,19,2.0,4.0,11.0,5.0,2.0,2.09375
4509,Light commercial vehicles,LCV diesel M+N1-I,9,810.0,21,2.0,4.0,11.0,5.0,2.0,4.1875
4513,Light commercial vehicles,LCV diesel M+N1-I,9,810.0,25,2.0,4.0,11.0,5.0,2.0,2.09375
4517,Light commercial vehicles,LCV diesel M+N1-I,9,810.0,29,2.0,4.0,11.0,5.0,2.0,2.09375
4525,Light commercial vehicles,LCV diesel M+N1-I,9,9810.0,4,2.0,4.0,11.0,5.0,2.0,11.864583333333336
4526,Light commercial vehicles,LCV diesel M+N1-I,9,9810.0,5,2.0,4.0,11.0,5.0,2.0,47.45833333333334
4527,Light commercial vehicles,LCV diesel M+N1-I,9,9810.0,6,2.0,4.0,11.0,5.0,2.0,11.864583333333336
4528,Light commercial vehicles,LCV diesel M+N1-I,9,9810.0,7,2.0,4.0,11.0,5.0,2.0,11.864583333333336
4529,Light commercial vehicles,LCV diesel M+N1-I,9,9810.0,8,2.0,4.0,11.0,5.0,2.0,23.72916666666667
4530,Light commercial vehicles,LCV diesel M+N1-I,9,9810.0,9,2.0,4.0,11.0,5.0,2.0,35.59375000000001
4531,Light commercial vehicles,LCV diesel M+N1-I,9,9810.0,10,2.0,4.0,11.0,5.0,2.0,11.864583333333336
4532,Light commercial vehicles,LCV diesel M+N1-I,9,9810.0,11,2.0,4.0,11.0,5.0,2.0,11.864583333333336
4536,Light commercial vehicles,LCV diesel M+N1-I,9,9810.0,15,2.0,4.0,11.0,5.0,2.0,11.864583333333336
4540,Light commercial vehicles,LCV diesel M+N1-I,9,9810.0,19,2.0,4.0,11.0,5.0,2.0,11.864583333333336
4542,Light commercial vehicles,LCV diesel M+N1-I,9,9810.0,21,2.0,4.0,11.0,5.0,2.0,23.72916666666667
4546,Light commercial vehicles,LCV diesel M+N1-I,9,9810.0,25,2.0,4.0,11.0,5.0,2.0,11.864583333333336
4550,Light commercial vehicles,LCV diesel M+N1-I,9,9810.0,29,2.0,4.0,11.0,5.0,2.0,11.864583333333336
4558,Light commercial vehicles,LCV diesel M+N1-I,9,850.0,4,2.0,4.0,11.0,6.0,2.0,3.140625
4559,Light commercial vehicles,LCV diesel M+N1-I,9,850.0,5,2.0,4.0,11.0,6.0,2.0,12.5625
4560,Light commercial vehicles,LCV diesel M+N1-I,9,850.0,6,2.0,4.0,11.0,6.0,2.0,3.140625
4561,Light commercial vehicles,LCV diesel M+N1-I,9,850.0,7,2.0,4.0,11.0,6.0,2.0,3.140625
4562,Light commercial vehicles,LCV diesel M+N1-I,9,850.0,8,2.0,4.0,11.0,6.0,2.0,6.28125
4563,Light commercial vehicles,LCV diesel M+N1-I,9,850.0,9,2.0,4.0,11.0,6.0,2.0,9.421875
4564,Light commercial vehicles,LCV diesel M+N1-I,9,850.0,10,2.0,4.0,11.0,6.0,2.0,3.140625
4565,Light commercial vehicles,LCV diesel M+N1-I,9,850.0,11,2.0,4.0,11.0,6.0,2.0,3.140625
4569,Light commercial vehicles,LCV diesel M+N1-I,9,850.0,15,2.0,4.0,11.0,6.0,2.0,3.140625
4573,Light commercial vehicles,LCV diesel M+N1-I,9,850.0,19,2.0,4.0,11.0,6.0,2.0,3.140625
4575,Light commercial vehicles,LCV diesel M+N1-I,9,850.0,21,2.0,4.0,11.0,6.0,2.0,6.28125
4579,Light commercial vehicles,LCV diesel M+N1-I,9,850.0,25,2.0,4.0,11.0,6.0,2.0,3.140625
4583,Light commercial vehicles,LCV diesel M+N1-I,9,850.0,29,2.0,4.0,11.0,6.0,2.0,3.140625
4591,Light commercial vehicles,LCV diesel M+N1-I,9,9850.0,4,2.0,4.0,11.0,6.0,2.0,17.796875
4592,Light commercial vehicles,LCV diesel M+N1-I,9,9850.0,5,2.0,4.0,11.0,6.0,2.0,71.1875
4593,Light commercial vehicles,LCV diesel M+N1-I,9,9850.0,6,2.0,4.0,11.0,6.0,2.0,17.796875
4594,Light commercial vehicles,LCV diesel M+N1-I,9,9850.0,7,2.0,4.0,11.0,6.0,2.0,17.796875
4595,Light commercial vehicles,LCV diesel M+N1-I,9,9850.0,8,2.0,4.0,11.0,6.0,2.0,35.59375
4596,Light commercial vehicles,LCV diesel M+N1-I,9,9850.0,9,2.0,4.0,11.0,6.0,2.0,53.390625
4597,Light commercial vehicles,LCV diesel M+N1-I,9,9850.0,10,2.0,4.0,11.0,6.0,2.0,17.796875
4598,Light commercial vehicles,LCV diesel M+N1-I,9,9850.0,11,2.0,4.0,11.0,6.0,2.0,17.796875
4602,Light commercial vehicles,LCV diesel M+N1-I,9,9850.0,15,2.0,4.0,11.0,6.0,2.0,17.796875
4606,Light commercial vehicles,LCV diesel M+N1-I,9,9850.0,19,2.0,4.0,11.0,6.0,2.0,17.796875
4608,Light commercial vehicles,LCV diesel M+N1-I,9,9850.0,21,2.0,4.0,11.0,6.0,2.0,35.59375
4612,Light commercial vehicles,LCV diesel M+N1-I,9,9850.0,25,2.0,4.0,11.0,6.0,2.0,17.796875
4616,Light commercial vehicles,LCV diesel M+N1-I,9,9850.0,29,2.0,4.0,11.0,6.0,2.0,17.796875
4624,Light commercial vehicles,LCV diesel M+N1-I,9,696.0,4,2.0,4.0,11.0,6.0,2.0,3.140625
4625,Light commercial vehicles,LCV diesel M+N1-I,9,696.0,5,2.0,4.0,11.0,6.0,2.0,12.5625
4626,Light commercial vehicles,LCV diesel M+N1-I,9,696.0,6,2.0,4.0,11.0,6.0,2.0,3.140625
4627,Light commercial vehicles,LCV diesel M+N1-I,9,696.0,7,2.0,4.0,11.0,6.0,2.0,3.140625
4628,Light commercial vehicles,LCV diesel M+N1-I,9,696.0,8,2.0,4.0,11.0,6.0,2.0,6.28125
4629,Light commercial vehicles,LCV diesel M+N1-I,9,696.0,9,2.0,4.0,11.0,6.0,2.0,9.421875
4630,Light commercial vehicles,LCV diesel M+N1-I,9,696.0,10,2.0,4.0,11.0,6.0,2.0,3.140625
4631,Light commercial vehicles,LCV diesel M+N1-I,9,696.0,11,2.0,4.0,11.0,6.0,2.0,3.140625
4635,Light commercial vehicles,LCV diesel M+N1-I,9,696.0,15,2.0,4.0,11.0,6.0,2.0,3.140625
4639,Light commercial vehicles,LCV diesel M+N1-I,9,696.0,19,2.0,4.0,11.0,6.0,2.0,3.140625
4641,Light commercial vehicles,LCV diesel M+N1-I,9,696.0,21,2.0,4.0,11.0,6.0,2.0,6.28125
4645,Light commercial vehicles,LCV diesel M+N1-I,9,696.0,25,2.0,4.0,11.0,6.0,2.0,3.140625
4649,Light commercial vehicles,LCV diesel M+N1-I,9,696.0,29,2.0,4.0,11.0,6.0,2.0,3.140625
4657,Light commercial vehicles,LCV diesel M+N1-I,9,9696.0,4,2.0,4.0,11.0,6.0,2.0,17.796875
4658,Light commercial vehicles,LCV diesel M+N1-I,9,9696.0,5,2.0,4.0,11.0,6.0,2.0,71.1875
4659,Light commercial vehicles,LCV diesel M+N1-I,9,9696.0,6,2.0,4.0,11.0,6.0,2.0,17.796875
4660,Light commercial vehicles,LCV diesel M+N1-I,9,9696.0,7,2.0,4.0,11.0,6.0,2.0,17.796875
4661,Light commercial vehicles,LCV diesel M+N1-I,9,9696.0,8,2.0,4.0,11.0,6.0,2.0,35.59375
4662,Light commercial vehicles,LCV diesel M+N1-I,9,9696.0,9,2.0,4.0,11.0,6.0,2.0,53.390625
4663,Light commercial vehicles,LCV diesel M+N1-I,9,9696.0,10,2.0,4.0,11.0,6.0,2.0,17.796875
4664,Light commercial vehicles,LCV diesel M+N1-I,9,9696.0,11,2.0,4.0,11.0,6.0,2.0,17.796875
4668,Light commercial vehicles,LCV diesel M+N1-I,9,9696.0,15,2.0,4.0,11.0,6.0,2.0,17.796875
4672,Light commercial vehicles,LCV diesel M+N1-I,9,9696.0,19,2.0,4.0,11.0,6.0,2.0,17.796875
4674,Light commercial vehicles,LCV diesel M+N1-I,9,9696.0,21,2.0,4.0,11.0,6.0,2.0,35.59375
4678,Light commercial vehicles,LCV diesel M+N1-I,9,9696.0,25,2.0,4.0,11.0,6.0,2.0,17.796875
4682,Light commercial vehicles,LCV diesel M+N1-I,9,9696.0,29,2.0,4.0,11.0,6.0,2.0,17.796875
4687,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,1,2.0,4.0,11.0,1.0,2.0,38.28673469387755
4688,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,2,2.0,4.0,11.0,1.0,2.0,172.29030612244898
4689,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,3,2.0,4.0,11.0,1.0,2.0,172.29030612244898
4690,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,4,2.0,4.0,11.0,1.0,2.0,191.43367346938774
4691,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,5,2.0,4.0,11.0,1.0,2.0,114.86020408163265
4692,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,6,2.0,4.0,11.0,1.0,2.0,191.43367346938774
4693,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,7,2.0,4.0,11.0,1.0,2.0,134.00357142857143
4694,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,8,2.0,4.0,11.0,1.0,2.0,134.00357142857143
4695,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,9,2.0,4.0,11.0,1.0,2.0,191.43367346938774
4696,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,10,2.0,4.0,11.0,1.0,2.0,57.43010204081632
4697,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,11,2.0,4.0,11.0,1.0,2.0,114.86020408163265
4698,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,12,2.0,4.0,11.0,1.0,2.0,76.5734693877551
4699,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,13,2.0,4.0,11.0,1.0,2.0,76.5734693877551
4700,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,14,2.0,4.0,11.0,1.0,2.0,57.43010204081632
4701,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,15,2.0,4.0,11.0,1.0,2.0,38.28673469387755
4702,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,16,2.0,4.0,11.0,1.0,2.0,38.28673469387755
4703,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,17,2.0,4.0,11.0,1.0,2.0,19.143367346938774
4704,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,18,2.0,4.0,11.0,1.0,2.0,19.143367346938774
4712,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,26,2.0,4.0,11.0,1.0,2.0,19.143367346938774
4717,Heavy goods vehicles,LCV diesel M+N1-III,9,697.0,31,2.0,4.0,11.0,1.0,2.0,19.143367346938774
4720,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,1,2.0,4.0,11.0,1.0,2.0,216.9581632653061
4721,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,2,2.0,4.0,11.0,1.0,2.0,976.3117346938774
4722,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,3,2.0,4.0,11.0,1.0,2.0,976.3117346938774
4723,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,4,2.0,4.0,11.0,1.0,2.0,1084.7908163265304
4724,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,5,2.0,4.0,11.0,1.0,2.0,650.8744897959183
4725,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,6,2.0,4.0,11.0,1.0,2.0,1084.7908163265304
4726,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,7,2.0,4.0,11.0,1.0,2.0,759.3535714285714
4727,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,8,2.0,4.0,11.0,1.0,2.0,759.3535714285714
4728,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,9,2.0,4.0,11.0,1.0,2.0,1084.7908163265304
4729,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,10,2.0,4.0,11.0,1.0,2.0,325.43724489795915
4730,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,11,2.0,4.0,11.0,1.0,2.0,650.8744897959183
4731,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,12,2.0,4.0,11.0,1.0,2.0,433.9163265306122
4732,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,13,2.0,4.0,11.0,1.0,2.0,433.9163265306122
4733,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,14,2.0,4.0,11.0,1.0,2.0,325.43724489795915
4734,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,15,2.0,4.0,11.0,1.0,2.0,216.9581632653061
4735,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,16,2.0,4.0,11.0,1.0,2.0,216.9581632653061
4736,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,17,2.0,4.0,11.0,1.0,2.0,108.47908163265305
4737,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,18,2.0,4.0,11.0,1.0,2.0,108.47908163265305
4745,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,26,2.0,4.0,11.0,1.0,2.0,108.47908163265305
4750,Heavy goods vehicles,LCV diesel M+N1-III,9,9697.0,31,2.0,4.0,11.0,1.0,2.0,108.47908163265305
4753,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,1,2.0,5.0,21.0,1.0,2.0,76.5734693877551
4754,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,2,2.0,5.0,21.0,1.0,2.0,344.58061224489796
4755,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,3,2.0,5.0,21.0,1.0,2.0,344.58061224489796
4756,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,4,2.0,5.0,21.0,1.0,2.0,382.8673469387755
4757,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,5,2.0,5.0,21.0,1.0,2.0,229.7204081632653
4758,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,6,2.0,5.0,21.0,1.0,2.0,382.8673469387755
4759,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,7,2.0,5.0,21.0,1.0,2.0,268.00714285714287
4760,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,8,2.0,5.0,21.0,1.0,2.0,268.00714285714287
4761,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,9,2.0,5.0,21.0,1.0,2.0,382.8673469387755
4762,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,10,2.0,5.0,21.0,1.0,2.0,114.86020408163265
4763,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,11,2.0,5.0,21.0,1.0,2.0,229.7204081632653
4764,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,12,2.0,5.0,21.0,1.0,2.0,153.1469387755102
4765,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,13,2.0,5.0,21.0,1.0,2.0,153.1469387755102
4766,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,14,2.0,5.0,21.0,1.0,2.0,114.86020408163265
4767,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,15,2.0,5.0,21.0,1.0,2.0,76.5734693877551
4768,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,16,2.0,5.0,21.0,1.0,2.0,76.5734693877551
4769,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,17,2.0,5.0,21.0,1.0,2.0,38.28673469387755
4770,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,18,2.0,5.0,21.0,1.0,2.0,38.28673469387755
4778,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,26,2.0,5.0,21.0,1.0,2.0,38.28673469387755
4783,Heavy goods vehicles,LCV diesel N1-III,9,1220.0,31,2.0,5.0,21.0,1.0,2.0,38.28673469387755
4786,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,1,2.0,5.0,21.0,1.0,2.0,433.9163265306122
4787,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,2,2.0,5.0,21.0,1.0,2.0,1952.6234693877548
4788,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,3,2.0,5.0,21.0,1.0,2.0,1952.6234693877548
4789,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,4,2.0,5.0,21.0,1.0,2.0,2169.5816326530608
4790,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,5,2.0,5.0,21.0,1.0,2.0,1301.7489795918366
4791,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,6,2.0,5.0,21.0,1.0,2.0,2169.5816326530608
4792,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,7,2.0,5.0,21.0,1.0,2.0,1518.7071428571428
4793,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,8,2.0,5.0,21.0,1.0,2.0,1518.7071428571428
4794,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,9,2.0,5.0,21.0,1.0,2.0,2169.5816326530608
4795,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,10,2.0,5.0,21.0,1.0,2.0,650.8744897959183
4796,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,11,2.0,5.0,21.0,1.0,2.0,1301.7489795918366
4797,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,12,2.0,5.0,21.0,1.0,2.0,867.8326530612244
4798,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,13,2.0,5.0,21.0,1.0,2.0,867.8326530612244
4799,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,14,2.0,5.0,21.0,1.0,2.0,650.8744897959183
4800,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,15,2.0,5.0,21.0,1.0,2.0,433.9163265306122
4801,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,16,2.0,5.0,21.0,1.0,2.0,433.9163265306122
4802,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,17,2.0,5.0,21.0,1.0,2.0,216.9581632653061
4803,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,18,2.0,5.0,21.0,1.0,2.0,216.9581632653061
4811,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,26,2.0,5.0,21.0,1.0,2.0,216.9581632653061
4816,Heavy goods vehicles,LCV diesel N1-III,9,10220.0,31,2.0,5.0,21.0,1.0,2.0,216.9581632653061
4818,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,0,2.0,5.0,22.0,1.0,2.0,5.334857142857142
4819,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,1,2.0,5.0,22.0,1.0,2.0,18.671999999999997
4820,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,2,2.0,5.0,22.0,1.0,2.0,42.67885714285713
4821,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,3,2.0,5.0,22.0,1.0,2.0,29.34171428571428
4822,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,4,2.0,5.0,22.0,1.0,2.0,21.339428571428567
4823,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,5,2.0,5.0,22.0,1.0,2.0,10.669714285714283
4824,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,6,2.0,5.0,22.0,1.0,2.0,5.334857142857142
4825,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,7,2.0,5.0,22.0,1.0,2.0,16.004571428571424
4826,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,8,2.0,5.0,22.0,1.0,2.0,13.337142857142853
4827,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,9,2.0,5.0,22.0,1.0,2.0,21.339428571428567
4828,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,10,2.0,5.0,22.0,1.0,2.0,16.004571428571424
4829,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,11,2.0,5.0,22.0,1.0,2.0,13.337142857142853
4830,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,12,2.0,5.0,22.0,1.0,2.0,5.334857142857142
4831,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,13,2.0,5.0,22.0,1.0,2.0,5.334857142857142
4832,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,14,2.0,5.0,22.0,1.0,2.0,5.334857142857142
4833,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,15,2.0,5.0,22.0,1.0,2.0,8.002285714285712
4834,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,16,2.0,5.0,22.0,1.0,2.0,5.334857142857142
4835,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,17,2.0,5.0,22.0,1.0,2.0,2.667428571428571
4836,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,18,2.0,5.0,22.0,1.0,2.0,2.667428571428571
4837,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,19,2.0,5.0,22.0,1.0,2.0,2.667428571428571
4838,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,20,2.0,5.0,22.0,1.0,2.0,2.667428571428571
4839,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,21,2.0,5.0,22.0,1.0,2.0,2.667428571428571
4841,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,23,2.0,5.0,22.0,1.0,2.0,2.667428571428571
4843,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,25,2.0,5.0,22.0,1.0,2.0,2.667428571428571
4845,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,27,2.0,5.0,22.0,1.0,2.0,2.667428571428571
4846,Heavy goods vehicles,"RigidTruck <7,5t",9,1520.0,28,2.0,5.0,22.0,1.0,2.0,2.667428571428571
4851,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,0,2.0,5.0,22.0,1.0,2.0,30.230857142857136
4852,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,1,2.0,5.0,22.0,1.0,2.0,105.80799999999998
4853,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,2,2.0,5.0,22.0,1.0,2.0,241.8468571428571
4854,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,3,2.0,5.0,22.0,1.0,2.0,166.26971428571426
4855,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,4,2.0,5.0,22.0,1.0,2.0,120.92342857142854
4856,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,5,2.0,5.0,22.0,1.0,2.0,60.46171428571427
4857,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,6,2.0,5.0,22.0,1.0,2.0,30.230857142857136
4858,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,7,2.0,5.0,22.0,1.0,2.0,90.69257142857141
4859,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,8,2.0,5.0,22.0,1.0,2.0,75.57714285714283
4860,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,9,2.0,5.0,22.0,1.0,2.0,120.92342857142854
4861,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,10,2.0,5.0,22.0,1.0,2.0,90.69257142857141
4862,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,11,2.0,5.0,22.0,1.0,2.0,75.57714285714283
4863,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,12,2.0,5.0,22.0,1.0,2.0,30.230857142857136
4864,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,13,2.0,5.0,22.0,1.0,2.0,30.230857142857136
4865,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,14,2.0,5.0,22.0,1.0,2.0,30.230857142857136
4866,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,15,2.0,5.0,22.0,1.0,2.0,45.346285714285706
4867,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,16,2.0,5.0,22.0,1.0,2.0,30.230857142857136
4868,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,17,2.0,5.0,22.0,1.0,2.0,15.115428571428568
4869,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,18,2.0,5.0,22.0,1.0,2.0,15.115428571428568
4870,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,19,2.0,5.0,22.0,1.0,2.0,15.115428571428568
4871,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,20,2.0,5.0,22.0,1.0,2.0,15.115428571428568
4872,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,21,2.0,5.0,22.0,1.0,2.0,15.115428571428568
4874,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,23,2.0,5.0,22.0,1.0,2.0,15.115428571428568
4876,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,25,2.0,5.0,22.0,1.0,2.0,15.115428571428568
4878,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,27,2.0,5.0,22.0,1.0,2.0,15.115428571428568
4879,Heavy goods vehicles,"RigidTruck <7,5t",9,10520.0,28,2.0,5.0,22.0,1.0,2.0,15.115428571428568
4884,Heavy goods vehicles,"RigidTruck <7,5t",9,1560.0,0,2.0,5.0,22.0,3.0,2.0,5.334857142857142
4885,Heavy goods vehicles,"RigidTruck <7,5t",9,1560.0,1,2.0,5.0,22.0,3.0,2.0,18.671999999999997
4886,Heavy goods vehicles,"RigidTruck <7,5t",9,1560.0,2,2.0,5.0,22.0,3.0,2.0,42.67885714285713
4887,Heavy goods vehicles,"RigidTruck <7,5t",9,1560.0,3,2.0,5.0,22.0,3.0,2.0,29.34171428571428
