ScenarioID,CountryID,TechID,JSTypeVSMID,TechDescription,TransTypeID,VehTypeID,MassCatID,VKM
1,9,2290.0,11,Rail - Train - National - Diesel - Standard 3 - Freight Transport,2.0,6.0,33.0,0.0
1,9,2290.0,12,Rail - Train - National - Diesel - Standard 3 - Freight Transport,2.0,6.0,33.0,0.0
1,9,2300.0,4,Rail - Train - National - Diesel - Standard 3 - Passenger Transport,1.0,6.0,33.0,0.0
1,9,2300.0,10,Rail - Train - National - Diesel - Standard 3 - Passenger Transport,1.0,6.0,33.0,0.0
1,9,2300.0,11,Rail - Train - National - Diesel - Standard 3 - Passenger Transport,1.0,6.0,33.0,0.0
1,9,2300.0,12,Rail - Train - National - Diesel - Standard 3 - Passenger Transport,1.0,6.0,33.0,0.0
1,9,2310.0,4,Rail - Train - High Speed - Electricity - Standard 1 - Passenger Transport,1.0,6.0,34.0,0.0
1,9,2310.0,10,Rail - Train - High Speed - Electricity - Standard 1 - Passenger Transport,1.0,6.0,34.0,0.0
1,9,2310.0,11,Rail - Train - High Speed - Electricity - Standard 1 - Passenger Transport,1.0,6.0,34.0,0.0
1,9,2310.0,12,Rail - Train - High Speed - Electricity - Standard 1 - Passenger Transport,1.0,6.0,34.0,0.0
1,9,2320.0,4,Rail - Train - High Speed - Electricity - Standard 2 - Passenger Transport,1.0,6.0,34.0,0.0
1,9,2320.0,10,Rail - Train - High Speed - Electricity - Standard 2 - Passenger Transport,1.0,6.0,34.0,0.0
1,9,2320.0,11,Rail - Train - High Speed - Electricity - Standard 2 - Passenger Transport,1.0,6.0,34.0,0.0
1,9,2320.0,12,Rail - Train - High Speed - Electricity - Standard 2 - Passenger Transport,1.0,6.0,34.0,0.0002455301
1,9,2330.0,4,Rail - Train - High Speed - Electricity - Standard 3 - Passenger Transport,1.0,6.0,34.0,0.0
1,9,2330.0,10,Rail - Train - High Speed - Electricity - Standard 3 - Passenger Transport,1.0,6.0,34.0,0.0
1,9,2330.0,11,Rail - Train - High Speed - Electricity - Standard 3 - Passenger Transport,1.0,6.0,34.0,0.0
1,9,2330.0,12,Rail - Train - High Speed - Electricity - Standard 3 - Passenger Transport,1.0,6.0,34.0,0.0
1,9,3010.0,5,Water - Ship - River - Diesel - Standard 1 - Freight Transport,2.0,7.0,51.0,5.9114680000000004e-05
1,9,3010.0,6,Water - Ship - River - Diesel - Standard 1 - Freight Transport,2.0,7.0,51.0,0.0
1,9,3010.0,7,Water - Ship - River - Diesel - Standard 1 - Freight Transport,2.0,7.0,51.0,0.0
1,9,3020.0,5,Water - Ship - River - Diesel - Standard 2 - Freight Transport,2.0,7.0,51.0,9.936985e-06
1,9,3020.0,6,Water - Ship - River - Diesel - Standard 2 - Freight Transport,2.0,7.0,51.0,0.0
1,9,3020.0,7,Water - Ship - River - Diesel - Standard 2 - Freight Transport,2.0,7.0,51.0,0.0
1,9,3030.0,5,Water - Ship - Coastal - Diesel - Standard 1 - Freight Transport,2.0,7.0,52.0,0.0
1,9,3030.0,6,Water - Ship - Coastal - Diesel - Standard 1 - Freight Transport,2.0,7.0,52.0,0.00025554520000000005
1,9,3030.0,7,Water - Ship - Coastal - Diesel - Standard 1 - Freight Transport,2.0,7.0,52.0,0.0
1,9,3040.0,5,Water - Ship - Coastal - Diesel - Standard 2 - Freight Transport,2.0,7.0,52.0,0.0
1,9,3040.0,6,Water - Ship - Coastal - Diesel - Standard 2 - Freight Transport,2.0,7.0,52.0,4.388969000000001e-05
1,9,3040.0,7,Water - Ship - Coastal - Diesel - Standard 2 - Freight Transport,2.0,7.0,52.0,0.0
1,9,3050.0,5,Water - Ship - Maritime - Diesel - Standard 1 - Freight Transport,2.0,7.0,53.0,0.0
1,9,3050.0,6,Water - Ship - Maritime - Diesel - Standard 1 - Freight Transport,2.0,7.0,53.0,0.0
1,9,3050.0,7,Water - Ship - Maritime - Diesel - Standard 1 - Freight Transport,2.0,7.0,53.0,0.0
1,9,3060.0,5,Water - Ship - Maritime - Diesel - Standard 2 - Freight Transport,2.0,7.0,53.0,0.0
1,9,3060.0,6,Water - Ship - Maritime - Diesel - Standard 2 - Freight Transport,2.0,7.0,53.0,0.0
1,9,3060.0,7,Water - Ship - Maritime - Diesel - Standard 2 - Freight Transport,2.0,7.0,53.0,0.0
1,9,4010.0,9,Air - Aeroplane - General Aviation - Aviation fuel (Jet A-1) - Standard 1 - Passenger Transport,1.0,8.0,41.0,0.00023330220000000002
1,9,4010.0,13,Air - Aeroplane - General Aviation - Aviation fuel (Jet A-1) - Standard 1 - Passenger Transport,1.0,8.0,41.0,0.0
1,9,4040.0,9,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Standard 1 - Freight Transport,2.0,8.0,42.0,0.0002928923
1,9,4040.0,13,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Standard 1 - Freight Transport,2.0,8.0,42.0,0.0
1,9,4050.0,9,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Standard 1 - Passenger Transport,1.0,8.0,42.0,0.00309703
1,9,4050.0,13,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Standard 1 - Passenger Transport,1.0,8.0,42.0,0.0
1,9,4060.0,9,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Standard 2 - Freight Transport,2.0,8.0,42.0,0.0002806171
1,9,4060.0,13,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Standard 2 - Freight Transport,2.0,8.0,42.0,0.0
1,9,4070.0,9,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Standard 2 - Passenger Transport,1.0,8.0,42.0,0.0013805780000000001
1,9,4070.0,13,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Standard 2 - Passenger Transport,1.0,8.0,42.0,0.0
1,9,4080.0,9,Air - Aeroplane - Short Distance - Electricity - Euro 8 (2025-29) - Passenger Transport,1.0,8.0,42.0,0.0
1,9,4080.0,13,Air - Aeroplane - Short Distance - Electricity - Euro 8 (2025-29) - Passenger Transport,1.0,8.0,42.0,0.0
1,9,4081.0,9,Air - Aeroplane - Short Distance - Electricity - Euro 10 (2035-39) - Passenger Transport,1.0,8.0,42.0,0.0
1,9,4081.0,13,Air - Aeroplane - Short Distance - Electricity - Euro 10 (2035-39) - Passenger Transport,1.0,8.0,42.0,0.0
1,9,4082.0,9,Air - Aeroplane - Short Distance - Electricity - Euro 12 (2045-49) - Passenger Transport,1.0,8.0,42.0,0.0
1,9,4082.0,13,Air - Aeroplane - Short Distance - Electricity - Euro 12 (2045-49) - Passenger Transport,1.0,8.0,42.0,0.0
1,9,4090.0,9,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Freight Transport,2.0,8.0,42.0,0.0
1,9,4090.0,13,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Freight Transport,2.0,8.0,42.0,0.0
1,9,4091.0,9,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Freight Transport,2.0,8.0,42.0,0.0
1,9,4091.0,13,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Freight Transport,2.0,8.0,42.0,0.0
1,9,4092.0,9,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 10 (2035-39) - Freight Transport,2.0,8.0,42.0,0.0
1,9,4092.0,13,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 10 (2035-39) - Freight Transport,2.0,8.0,42.0,0.0
1,9,4093.0,9,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-49) - Freight Transport,2.0,8.0,42.0,0.0
1,9,4093.0,13,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-49) - Freight Transport,2.0,8.0,42.0,0.0
1,9,4100.0,9,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1.0,8.0,42.0,0.0
1,9,4100.0,13,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1.0,8.0,42.0,0.0
1,9,4101.0,9,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1.0,8.0,42.0,0.0
1,9,4101.0,13,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1.0,8.0,42.0,0.0
1,9,4102.0,9,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 10 (2035-39) - Passenger Transport,1.0,8.0,42.0,0.0
1,9,4102.0,13,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 10 (2035-39) - Passenger Transport,1.0,8.0,42.0,0.0
1,9,4103.0,9,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-49) - Passenger Transport,1.0,8.0,42.0,0.0
1,9,4103.0,13,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-49) - Passenger Transport,1.0,8.0,42.0,0.0
1,9,4110.0,9,Air - Aeroplane - Short Distance - Electricity - Euro 8 (2025-29) - Freight Transport,2.0,8.0,42.0,0.0
1,9,4110.0,13,Air - Aeroplane - Short Distance - Electricity - Euro 8 (2025-29) - Freight Transport,2.0,8.0,42.0,0.0
1,9,4111.0,9,Air - Aeroplane - Short Distance - Electricity - Euro 10 (2035-39) - Freight Transport,2.0,8.0,42.0,0.0
1,9,4111.0,13,Air - Aeroplane - Short Distance - Electricity - Euro 10 (2035-39) - Freight Transport,2.0,8.0,42.0,0.0
1,9,4112.0,9,Air - Aeroplane - Short Distance - Electricity - Euro 12 (2045-49) - Freight Transport,2.0,8.0,42.0,0.0
1,9,4112.0,13,Air - Aeroplane - Short Distance - Electricity - Euro 12 (2045-49) - Freight Transport,2.0,8.0,42.0,0.0
1,9,4120.0,9,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Standard 1 - Freight Transport,2.0,8.0,43.0,0.0
1,9,4120.0,13,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Standard 1 - Freight Transport,2.0,8.0,43.0,0.00976631
1,9,4130.0,9,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Standard 1 - Passenger Transport,1.0,8.0,43.0,0.0
1,9,4130.0,13,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Standard 1 - Passenger Transport,1.0,8.0,43.0,0.08423263
1,9,4140.0,9,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Standard 2 - Freight Transport,2.0,8.0,43.0,0.0
1,9,4140.0,13,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Standard 2 - Freight Transport,2.0,8.0,43.0,0.009721614000000002
1,9,4150.0,9,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Standard 2 - Passenger Transport,1.0,8.0,43.0,0.0
1,9,4150.0,13,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Standard 2 - Passenger Transport,1.0,8.0,43.0,0.03610673
1,9,4160.0,9,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Standard 3 - Freight Transport,2.0,8.0,43.0,0.0
1,9,4160.0,13,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Standard 3 - Freight Transport,2.0,8.0,43.0,0.0
1,9,4161.0,9,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 10 (2035-39) - Freight Transport,2.0,8.0,43.0,0.0
1,9,4161.0,13,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 10 (2035-39) - Freight Transport,2.0,8.0,43.0,0.0
1,9,4162.0,9,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-49) - Freight Transport,2.0,8.0,43.0,0.0
1,9,4162.0,13,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-49) - Freight Transport,2.0,8.0,43.0,0.0
1,9,4170.0,9,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Freight Transport,2.0,8.0,43.0,0.0
1,9,4170.0,13,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Freight Transport,2.0,8.0,43.0,0.0
1,9,4171.0,9,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Freight Transport,2.0,8.0,43.0,0.0
1,9,4171.0,13,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Freight Transport,2.0,8.0,43.0,0.0
1,9,4172.0,9,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 10 (2035-39) - Freight Transport,2.0,8.0,43.0,0.0
1,9,4172.0,13,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 10 (2035-39) - Freight Transport,2.0,8.0,43.0,0.0
1,9,4173.0,9,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-49) - Freight Transport,2.0,8.0,43.0,0.0
1,9,4173.0,13,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-49) - Freight Transport,2.0,8.0,43.0,0.0
1,9,4180.0,9,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Standard 3 - Passenger Transport,1.0,8.0,43.0,0.0
1,9,4180.0,13,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Standard 3 - Passenger Transport,1.0,8.0,43.0,0.0
1,9,4181.0,9,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 10 (2035-39) - Passenger Transport,1.0,8.0,43.0,0.0
1,9,4181.0,13,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 10 (2035-39) - Passenger Transport,1.0,8.0,43.0,0.0
1,9,4182.0,9,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-49) - Passenger Transport,1.0,8.0,43.0,0.0
1,9,4182.0,13,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-49) - Passenger Transport,1.0,8.0,43.0,0.0
1,9,4190.0,9,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1.0,8.0,43.0,0.0
1,9,4190.0,13,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1.0,8.0,43.0,0.0
1,9,4191.0,9,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1.0,8.0,43.0,0.0
1,9,4191.0,13,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1.0,8.0,43.0,0.0
1,9,4192.0,9,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 10 (2035-39) - Passenger Transpor,1.0,8.0,43.0,0.0
1,9,4192.0,13,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 10 (2035-39) - Passenger Transpor,1.0,8.0,43.0,0.0
1,9,4193.0,9,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-49) - Passenger Transpor,1.0,8.0,43.0,0.0
1,9,4193.0,13,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-49) - Passenger Transpor,1.0,8.0,43.0,0.0
1,9,4200.0,9,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Standard 1 - Freight Transport,2.0,8.0,44.0,0.0
1,9,4200.0,13,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Standard 1 - Freight Transport,2.0,8.0,44.0,0.004352393
1,9,4210.0,9,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Standard 1 - Passenger Transport,1.0,8.0,44.0,0.0
1,9,4210.0,13,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Standard 1 - Passenger Transport,1.0,8.0,44.0,0.03507875
1,9,4220.0,9,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Standard 2 - Passenger Transport,1.0,8.0,44.0,0.0
1,9,4220.0,13,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Standard 2 - Passenger Transport,1.0,8.0,44.0,0.015581590000000001
1,9,4230.0,9,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Standard 2 - Freight Transport,2.0,8.0,44.0,0.0
1,9,4230.0,13,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Standard 2 - Freight Transport,2.0,8.0,44.0,0.004308906
1,9,4240.0,9,Air - Aeroplane - Long Distance - Liquefied Hydrogen - Standard 3 - Passenger Transport,1.0,8.0,44.0,0.0
1,9,4240.0,13,Air - Aeroplane - Long Distance - Liquefied Hydrogen - Standard 3 - Passenger Transport,1.0,8.0,44.0,0.0
1,9,4241.0,9,Air - Aeroplane - Long Distance - Liquefied Hydrogen - Euro 10 (2035-39) - Passenger Transport,1.0,8.0,44.0,0.0
1,9,4241.0,13,Air - Aeroplane - Long Distance - Liquefied Hydrogen - Euro 10 (2035-39) - Passenger Transport,1.0,8.0,44.0,0.0
1,9,4242.0,9,Air - Aeroplane - Long Distance - Liquefied Hydrogen - Euro 12 (2045-49) - Passenger Transport,1.0,8.0,44.0,0.0
1,9,4242.0,13,Air - Aeroplane - Long Distance - Liquefied Hydrogen - Euro 12 (2045-49) - Passenger Transport,1.0,8.0,44.0,0.0
1,9,4250.0,9,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1.0,8.0,44.0,0.0
1,9,4250.0,13,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1.0,8.0,44.0,0.0
1,9,4251.0,9,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1.0,8.0,44.0,0.0
1,9,4251.0,13,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1.0,8.0,44.0,0.0
1,9,4252.0,9,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Euro 10 (2035-39) - Passenger Transport,1.0,8.0,44.0,0.0
1,9,4252.0,13,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Euro 10 (2035-39) - Passenger Transport,1.0,8.0,44.0,0.0
1,9,4253.0,9,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-49) - Passenger Transport,1.0,8.0,44.0,0.0
1,9,4253.0,13,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-49) - Passenger Transport,1.0,8.0,44.0,0.0
1,9,4260.0,9,Air - Aeroplane - Long Distance - Liquefied Hydrogen - Standard 3 - Freight Transport,2.0,8.0,44.0,0.0
1,9,4260.0,13,Air - Aeroplane - Long Distance - Liquefied Hydrogen - Standard 3 - Freight Transport,2.0,8.0,44.0,0.0
1,9,4261.0,9,Air - Aeroplane - Long Distance - Liquefied Hydrogen - Euro 10 (2035-39) - Freight Transport,2.0,8.0,44.0,0.0
1,9,4261.0,13,Air - Aeroplane - Long Distance - Liquefied Hydrogen - Euro 10 (2035-39) - Freight Transport,2.0,8.0,44.0,0.0
1,9,4262.0,9,Air - Aeroplane - Long Distance - Liquefied Hydrogen - Euro 12 (2045-49) - Freight Transport,2.0,8.0,44.0,0.0
1,9,4262.0,13,Air - Aeroplane - Long Distance - Liquefied Hydrogen - Euro 12 (2045-49) - Freight Transport,2.0,8.0,44.0,0.0
1,9,4270.0,9,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Freight Transport,2.0,8.0,44.0,0.0
1,9,4270.0,13,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Freight Transport,2.0,8.0,44.0,0.0
1,9,4271.0,9,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Freight Transport,2.0,8.0,44.0,0.0
1,9,4271.0,13,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Freight Transport,2.0,8.0,44.0,0.0
1,9,4272.0,9,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Euro 10 (2035-39) - Freight Transport,2.0,8.0,44.0,0.0
1,9,4272.0,13,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Euro 10 (2035-39) - Freight Transport,2.0,8.0,44.0,0.0
1,9,4273.0,9,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-49) - Freight Transport,2.0,8.0,44.0,0.0
1,9,4273.0,13,Air - Aeroplane - Long Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-49) - Freight Transport,2.0,8.0,44.0,0.0
1,9,4275.0,9,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Standard 1 - Passenger Transport,1.0,8.0,45.0,0.0
1,9,4275.0,13,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Standard 1 - Passenger Transport,1.0,8.0,45.0,0.0
1,9,4280.0,9,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Standard 2 - Freight Transport,2.0,8.0,45.0,0.0
1,9,4280.0,13,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Standard 2 - Freight Transport,2.0,8.0,45.0,0.0
1,9,4281.0,9,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Freight Transport,2.0,8.0,45.0,0.0
1,9,4281.0,13,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Freight Transport,2.0,8.0,45.0,0.0
1,9,4282.0,9,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Freight Transport,2.0,8.0,45.0,0.0
1,9,4282.0,13,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Freight Transport,2.0,8.0,45.0,0.0
1,9,4283.0,9,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Euro 10 (2035-39) - Freight Transport,2.0,8.0,45.0,0.0
1,9,4283.0,13,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Euro 10 (2035-39) - Freight Transport,2.0,8.0,45.0,0.0
1,9,4284.0,9,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Euro 12 (2045-49) - Freight Transport,2.0,8.0,45.0,0.0
1,9,4284.0,13,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Euro 12 (2045-49) - Freight Transport,2.0,8.0,45.0,0.0
1,9,4290.0,9,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Standard 2 - Passenger Transport,1.0,8.0,45.0,0.0
1,9,4290.0,13,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Standard 2 - Passenger Transport,1.0,8.0,45.0,0.0
1,9,4291.0,9,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1.0,8.0,45.0,0.0
1,9,4291.0,13,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1.0,8.0,45.0,0.0
1,9,4292.0,9,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1.0,8.0,45.0,0.0
1,9,4292.0,13,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1.0,8.0,45.0,0.0
1,9,4293.0,9,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Euro 10 (2035-39) - Passenger Transport,1.0,8.0,45.0,0.0
1,9,4293.0,13,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Euro 10 (2035-39) - Passenger Transport,1.0,8.0,45.0,0.0
1,9,4294.0,9,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Euro 12 (2045-49) - Passenger Transport,1.0,8.0,45.0,0.0
1,9,4294.0,13,Air - Aeroplane - Supersonic - Aviation fuel (Jet A-1) - Euro 12 (2045-49) - Passenger Transport,1.0,8.0,45.0,0.0
1,9,4310.0,9,Air - Aeroplane - Supersonic - Liquefied Hydrogen - Standard 3 - Freight Transport,2.0,8.0,45.0,0.0
1,9,4310.0,13,Air - Aeroplane - Supersonic - Liquefied Hydrogen - Standard 3 - Freight Transport,2.0,8.0,45.0,0.0
1,9,4311.0,9,Air - Aeroplane - Supersonic - Liquefied Hydrogen - Euro 10 (2035-39) - Freight Transport,2.0,8.0,45.0,0.0
1,9,4311.0,13,Air - Aeroplane - Supersonic - Liquefied Hydrogen - Euro 10 (2035-39) - Freight Transport,2.0,8.0,45.0,0.0
1,9,4312.0,9,Air - Aeroplane - Supersonic - Liquefied Hydrogen - Euro 12 (2045-49) - Freight Transport,2.0,8.0,45.0,0.0
1,9,4312.0,13,Air - Aeroplane - Supersonic - Liquefied Hydrogen - Euro 12 (2045-49) - Freight Transport,2.0,8.0,45.0,0.0
1,9,4320.0,9,Air - Aeroplane - Supersonic - Liquefied Hydrogen - Standard 3 - Passenger Transport,1.0,8.0,45.0,0.0
1,9,4320.0,13,Air - Aeroplane - Supersonic - Liquefied Hydrogen - Standard 3 - Passenger Transport,1.0,8.0,45.0,0.0
1,9,4321.0,9,Air - Aeroplane - Supersonic - Liquefied Hydrogen - Euro 10 (2035-39) - Passenger Transport,1.0,8.0,45.0,0.0
1,9,4321.0,13,Air - Aeroplane - Supersonic - Liquefied Hydrogen - Euro 10 (2035-39) - Passenger Transport,1.0,8.0,45.0,0.0
1,9,4322.0,9,Air - Aeroplane - Supersonic - Liquefied Hydrogen - Euro 12 (2045-49) - Passenger Transport,1.0,8.0,45.0,0.0
1,9,4322.0,13,Air - Aeroplane - Supersonic - Liquefied Hydrogen - Euro 12 (2045-49) - Passenger Transport,1.0,8.0,45.0,0.0
1,9,9070.0,1,Road-Small (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,1.0,0.5524931269
1,9,9070.0,2,Road-Small (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,1.0,0.27624656345
1,9,9070.0,3,Road-Small (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,1.0,0.27624656345
1,9,9080.0,1,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.5524931269
1,9,9080.0,2,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.27624656345
1,9,9080.0,3,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.27624656345
1,9,9081.0,1,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.5524931269
1,9,9081.0,2,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.27624656345
1,9,9081.0,3,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.27624656345
1,9,9090.0,1,Road-Small (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,1.0,0.5524931269
1,9,9090.0,2,Road-Small (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,1.0,0.27624656345
1,9,9090.0,3,Road-Small (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,1.0,0.27624656345
1,9,9100.0,1,Road-Small (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,1.0,0.5524931269
1,9,9100.0,2,Road-Small (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,1.0,0.27624656345
