ScenarioID,CountryID,Year,NHH_GR,PassTransIntensity,FreightTransIntensity,ShDe_PassPrivCar,ShDe_PassPublicTrans,ShDe_PassPlane,ShDe_FreightTransRoad,ShDe_FreightTransRail,ShTrip_CarU,ShTrip_CarR,ShTrip_CarH,FreightTrans_EU_CEC,P_NM_a_GDP,P_Bic_a_GDP,P_Moto_a_GDP,P_CAR_a_GDP,P_BUS_a_GDP,P_TRAIN_a_GDP,P_PLANE_a_GDP,F_TRUCK_a_GDP,F_TRAIN_a_GDP,F_SHIP_I_a_GDP,F_SHIP_C_a_GDP,F_SHIP_M_a_GDP,F_Plane_a_GDP,P_NM_a_NHH,P_Bic_a_NHH,P_Moto_a_NHH,P_CAR_a_NHH,P_BUS_a_NHH,P_TRAIN_a_NHH,P_PLANE_a_NHH,F_TRUCK_a_NHH,F_TRAIN_a_NHH,F_SHIP_I_a_NHH,F_SHIP_C_a_NHH,F_SHIP_M_a_NHH,F_Plane_a_NHH,Q_Car_U,Q_Car_R,Q_Car_M,Q_Moto_U,Q_Moto_R,Q_Moto_M,Q_BUS_U,Q_BUS_R,Q_BUS_M,Q_Train_U,Q_Train_R,Q_Train_IC,Q_Train_HSR,Q_Truck_U,Q_Truck_R,Q_Truck_M,Q_PlaneP_D,Q_PlaneP_I,Q_PlaneF_D,Q_PlaneF_I,ATL_Car_u,ATL_Car_r,ATL_Car_m,ATL_Bus_u,ATL_Bus_r,ATL_Bus_m,ATL_Moto_u,ATL_Moto_r,ATL_Moto_m,ATL_P_Plane_C,ATL_Truck_u,ATL_Truck_r,ATL_Truck_m,ATL_F_Plane_C,CEDP_Total,CEDP_Car,CEDP_BUS,CEDP_Train,CEDP_Plane,CEDF_Total,CEDF_Truck,CEDF_Ship_i,CEDF_Train,CEDF_Plane
3,9,2021,0.1871649,0,0,0,0,0,0,0,0,0,0,0,0.52708,-2.51917,-3.34071,0.27503,-1.54993,0.57316,2.73310,0.18511,2.77156,-2.46459,-0.89643,0.00000,2.96508,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.401493,0.410606,0.178838,0.004857,0.003534,0.000672,0.745912,0.026130,0.227959,0.171404,0.522016,0.306581,0.000000,0.392490,0.411910,0.195600,0.035803,0.964197,0.004756,0.995244,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2022,0.5148129,0,0,0,0,0,0,0,0,0,0,0,-1.00283,2.04159,1.52874,-0.06640,0.00000,1.11424,2.05817,0.21591,2.68848,2.94406,0.89737,0.00000,2.55010,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.398693,0.410383,0.181641,0.004968,0.003626,0.000689,0.746433,0.025449,0.228118,0.166606,0.525038,0.308356,0.000000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2023,-0.1149336,0.08889437,-0.08890033,0.1332998,-0.8889019,0.3332973,0.08889437,-0.4444003,-0.3332973,0.1667023,0.5555987,0,1.02858,2.13868,-1.73423,0.47882,-1.98601,3.05967,1.97626,0.92814,0.42357,1.41329,-6.98781,45.95717,4.44975,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.398867,0.410562,0.181720,0.004737,0.003457,0.000657,0.746833,0.024927,0.228240,0.163183,0.527195,0.309622,0.000000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2024,-0.1149753,0.08882733,-0.08897943,0.1332176,-0.8968683,0.332297,0.08882733,-0.4464858,-0.3345195,0.1663177,0.552434,0,-1.73302,-3.04183,2.84480,0.04506,1.63823,2.13282,1.75298,1.39253,-1.15935,1.24912,-0.76558,72.54230,3.57575,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.398585,0.410272,0.181592,0.005112,0.003731,0.000709,0.747268,0.024359,0.228373,0.163183,0.527195,0.309622,0.000000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2025,-0.1151983,0.08873659,-0.08905867,0.1329453,-0.9049909,0.3310899,0.08873659,-0.448386,-0.3355343,0.1661485,0.5494933,0,-1.40559,-8.19822,6.35857,0.61187,1.51130,-2.36654,0.61341,3.87906,1.97956,1.00821,1.61485,-209.83288,2.41251,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.398890,0.410586,0.181731,0.004706,0.003434,0.000653,0.746350,0.025557,0.228093,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2026,-0.1153311,0.08866981,-0.08913806,0.1327688,-0.9132558,0.3299973,0.08866981,-0.4505022,-0.3366699,0.1658729,0.5463966,0,0.00077,-0.76855,-0.34657,0.05237,-0.38269,-0.09166,0.17974,1.31603,1.31603,4.31120,0.26612,-69.31441,1.78485,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.398805,0.410498,0.181692,0.004819,0.003517,0.000669,0.746480,0.025388,0.228132,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2027,-0.1153621,0.08848435,-0.0891159,0.1326994,-0.9215679,0.3290178,0.08848435,-0.4524438,-0.3379039,0.1654916,0.5435206,0,-0.00504,1.03858,-11.03837,-2.46670,0.00000,6.34969,-4.50365,-3.52011,-3.52011,19.52854,-6.13438,562.95675,14.18651,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.399070,0.410771,0.181813,0.004467,0.003260,0.000620,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2028,-0.1155976,0.08850107,-0.08929717,0.132417,-0.9302396,0.3278333,0.08850107,-0.4546039,-0.3389465,0.1653246,0.5404781,0,0.47617,0.47617,0.47617,0.47617,0.08849,0.67256,1.12852,0.99331,0.65500,0.69555,0.69555,0.00000,1.05743,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.01000,0.01000,0.01000,0.01000,0.01000,0.01000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2029,-0.1157314,0.08843467,-0.08937698,0.1322419,-0.9389806,0.326762,0.08843467,-0.4565758,-0.3401053,0.1650518,0.537688,0,0.47617,0.47617,0.47617,0.47617,0.08849,0.67256,1.12852,0.99331,0.65500,0.69555,0.69555,0.00000,1.05743,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2030,-0.1157743,0.08834469,-0.08945693,0.1321617,-0.947881,0.3258026,0.08834469,-0.4587746,-0.3413636,0.1646737,0.5346976,0,0.47617,0.47617,0.47617,0.47617,0.08849,0.67256,1.12852,0.99331,0.65500,0.69555,0.69555,0.00000,1.05743,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2031,-0.1159998,0.08827855,-0.08953702,0.1318929,-0.9569454,0.3246401,0.08827855,-0.460784,-0.3424288,0.1645089,0.5319565,0,0.47617,0.47617,0.47617,0.47617,0.08849,0.67256,1.12852,0.99331,0.65500,0.69555,0.69555,0.00000,1.05743,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2032,-0.1160317,0.08818886,-0.08961727,0.1317192,-0.9661977,0.3235896,0.08818886,-0.462917,-0.3436115,0.1642387,0.529153,0,0.47617,0.47617,0.47617,0.47617,0.08849,0.67256,1.12852,0.99331,0.65500,0.69555,0.69555,0.00000,1.05743,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2033,-0.1162694,0.08812296,-0.08969765,0.1316518,-0.9756242,0.3226497,0.08812296,-0.4651697,-0.344895,0.1638639,0.5262548,0,0.46879,0.46879,0.46879,0.46879,0.07964,0.65208,1.08073,0.98248,0.63931,0.67956,0.67956,0.00000,1.14840,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2034,-0.1164048,0.08803357,-0.08977818,0.131373,-0.9852298,0.3215085,0.08803357,-0.4672434,-0.3459896,0.1637011,0.523601,0,0.46141,0.46141,0.46141,0.46141,0.07079,0.63161,1.03295,0.97165,0.62362,0.66357,0.66357,0.00000,1.23936,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2035,-0.1164487,0.08796794,-0.08985885,0.1312006,-0.9950398,0.3204896,0.08796794,-0.4695438,-0.3471847,0.1634336,0.5207843,0,0.45403,0.45403,0.45403,0.45403,0.06194,0.61113,0.98516,0.96081,0.60793,0.64759,0.64759,0.00000,1.33032,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2036,-0.1166763,0.08778456,-0.08983716,0.1311224,-1.004926,0.3195457,0.08778456,-0.4716514,-0.3485001,0.1630619,0.5181751,0,0.44665,0.44665,0.44665,0.44665,0.05309,0.59065,0.93738,0.94998,0.59224,0.63160,0.63160,0.00000,1.42129,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2037,-0.1167092,0.08780176,-0.09002054,0.1308571,-1.015243,0.3184368,0.08780176,-0.4739945,-0.3496189,0.1629013,0.5154154,0,0.43926,0.43926,0.43926,0.43926,0.04424,0.57017,0.88959,0.93914,0.57655,0.61561,0.61561,0.00000,1.51225,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2038,-0.1169491,0.0877365,-0.09010165,0.1306861,-1.025649,0.3174373,0.0877365,-0.4761434,-0.3508392,0.1626364,0.5128605,0,0.43188,0.43188,0.43188,0.43188,0.03540,0.54970,0.84181,0.92831,0.56086,0.59963,0.59963,0.00000,1.60322,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2039,-0.117086,0.08764784,-0.09018291,0.1306206,-1.036284,0.3165121,0.08764784,-0.478524,-0.3521815,0.1622678,0.5101561,0,0.42450,0.42450,0.42450,0.42450,0.02655,0.52922,0.79402,0.91747,0.54517,0.58364,0.58364,0.00000,1.69418,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2040,-0.117131,0.08758283,-0.09025826,0.1303453,-1.047136,0.3154232,0.08758283,-0.4807217,-0.3533251,0.1621092,0.5076538,0,0.41712,0.41712,0.41712,0.41712,0.01770,0.50874,0.74624,0.90664,0.52948,0.56765,0.56765,0.00000,1.78515,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2041,-0.1173607,0.08749446,-0.09034586,0.1301756,-1.05821,0.3144426,0.08749446,-0.4830438,-0.3545716,0.1618469,0.5050898,0,0.40974,0.40974,0.40974,0.40974,0.00885,0.48827,0.69846,0.89580,0.51380,0.55167,0.55167,0.00000,1.87611,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2042,-0.1174986,0.08742969,-0.09042756,0.1300994,-1.069535,0.3135355,0.08742969,-0.4854991,-0.3559478,0.1614814,0.5024651,0,0.40236,0.40236,0.40236,0.40236,0.00000,0.46779,0.65067,0.88497,0.49811,0.53568,0.53568,0.00000,1.96707,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2043,-0.1175443,0.08734161,-0.0905094,0.1298375,-1.081097,0.3124773,0.08734161,-0.4877565,-0.3571043,0.1613248,0.5000389,0,0.38314,0.38314,0.38314,0.38314,-0.00640,0.46049,0.64223,0.87195,0.49002,0.52758,0.52758,0.00000,1.77037,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2044,-0.1177753,0.08727708,-0.09059139,0.1296691,-1.092905,0.3114927,0.08727708,-0.490259,-0.3583905,0.161065,0.4974549,0,0.36393,0.36393,0.36393,0.36393,-0.01280,0.45319,0.63378,0.85893,0.48193,0.51949,0.51949,0.00000,1.57366,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2045,-0.1178098,0.08709575,-0.09057019,0.1295938,-1.104863,0.3106143,0.08709575,-0.4925621,-0.3597825,0.160714,0.4950987,0,0.34472,0.34472,0.34472,0.34472,-0.01919,0.44589,0.62534,0.84592,0.47384,0.51139,0.51139,0.00000,1.37695,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2046,-0.1180533,0.08711342,-0.09075574,0.1293336,-1.117334,0.309575,0.08711342,-0.4951065,-0.3609719,0.1605365,0.4925539,0,0.32550,0.32550,0.32550,0.32550,-0.02559,0.43859,0.61690,0.83290,0.46575,0.50329,0.50329,0.00000,1.18024,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2047,-0.1181928,0.08704927,-0.09083818,0.1291665,-1.129952,0.3086086,0.08704927,-0.4974632,-0.3622861,0.1602906,0.4902343,0,0.30629,0.30629,0.30629,0.30629,-0.03199,0.43129,0.60846,0.81988,0.45766,0.49519,0.49519,0.00000,0.98354,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2048,-0.1182395,0.0869619,-0.09092077,0.1291037,-1.142874,0.3077471,0.0869619,-0.5000643,-0.3637074,0.1599426,0.487759,0,0.28708,0.28708,0.28708,0.28708,-0.03839,0.42399,0.60001,0.80687,0.44957,0.48710,0.48710,0.00000,0.78683,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2049,-0.1184727,0.08689799,-0.09100351,0.1288335,-1.156086,0.3067262,0.08689799,-0.5024629,-0.3649241,0.1597672,0.4854748,0,0.26786,0.26786,0.26786,0.26786,-0.04479,0.41670,0.59157,0.79385,0.44148,0.47900,0.47900,0.00000,0.59012,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2050,-0.1185082,0.0868109,-0.0910864,0.1286678,-1.169608,0.3057773,0.0868109,-0.5050004,-0.3662673,0.1595237,0.4831294,0,0.24865,0.24865,0.24865,0.24865,-0.05119,0.40940,0.58313,0.78083,0.43340,0.47090,0.47090,0.00000,0.39341,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2051,-0.118754,0.08674724,-0.09116945,0.1285944,-1.183442,0.3049433,0.08674724,-0.5076793,-0.3677189,0.1591785,0.4807239,0,0.22944,0.22944,0.22944,0.22944,-0.05758,0.40210,0.57468,0.76781,0.42531,0.46281,0.46281,0.00000,0.19671,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2052,-0.1188952,0.08666043,-0.09125264,0.1283374,-1.197623,0.3039184,0.08666043,-0.5101535,-0.3689705,0.1590052,0.4785061,0,0.21022,0.21022,0.21022,0.21022,-0.06398,0.39480,0.56624,0.75480,0.41722,0.45471,0.45471,0.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
3,9,2053,-0.118943,0.0865854,-0.09133598,0.1281729,-1.21214,0.3029975,0.0865854,-0.5128794,-0.3703303,0.1587641,0.4761456,0,0.20395,0.20395,0.20395,0.20395,-0.05758,0.38904,0.55320,0.74158,0.40931,0.44662,0.44662,0.00000,-0.23906,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.399086,0.410788,0.181820,0.004445,0.003244,0.000617,0.746608,0.025221,0.228171,0.163183,0.527195,0.294622,0.015000,0.392490,0.411910,0.195600,0.034334,0.965666,0.005801,0.994199,11.1,17.5,50,6.76,12.16,50,20,30,50,1191,15,56,300,1191,0.38,0.595,0.28,0.26,0.704,0.7,0.9,0.9,1.2,0.9
