ScenarioID,CountryID,TechID,Year,Age,TransTypeID,VehTypeID,MassCatID,EngineID,FuelID,NumVeh
1,9,380,2044,13,1,3,1,18,12,137644.00
1,9,380,2044,14,1,3,1,18,12,85297.84
1,9,380,2045,11,1,3,1,18,12,246764.50
1,9,380,2045,12,1,3,1,18,12,219370.80
1,9,380,2045,13,1,3,1,18,12,152670.60
1,9,380,2045,14,1,3,1,18,12,103064.20
1,9,380,2045,15,1,3,1,18,12,58045.80
1,9,380,2046,12,1,3,1,18,12,211041.70
1,9,380,2046,13,1,3,1,18,12,177040.30
1,9,380,2046,14,1,3,1,18,12,114315.70
1,9,380,2046,15,1,3,1,18,12,70135.91
1,9,380,2046,16,1,3,1,18,12,35013.11
1,9,380,2047,13,1,3,1,18,12,170318.40
1,9,380,2047,14,1,3,1,18,12,132563.10
1,9,380,2047,15,1,3,1,18,12,77792.66
1,9,380,2047,16,1,3,1,18,12,42305.85
1,9,380,2047,17,1,3,1,18,12,18167.78
1,9,380,2048,14,1,3,1,18,12,127529.90
1,9,380,2048,15,1,3,1,18,12,90210.15
1,9,380,2048,16,1,3,1,18,12,46924.38
1,9,380,2048,17,1,3,1,18,12,21951.87
1,9,380,2048,18,1,3,1,18,12,7825.26
1,9,380,2049,15,1,3,1,18,12,86785.05
1,9,380,2049,16,1,3,1,18,12,54414.59
1,9,380,2049,17,1,3,1,18,12,24348.35
1,9,380,2049,18,1,3,1,18,12,9455.15
1,9,380,2049,19,1,3,1,18,12,2682.45
1,9,380,2050,16,1,3,1,18,12,52348.58
1,9,380,2050,17,1,3,1,18,12,28234.91
1,9,380,2050,18,1,3,1,18,12,10487.37
1,9,380,2050,19,1,3,1,18,12,3241.16
1,9,380,2050,20,1,3,1,18,12,696.53
1,9,381,2035,0,1,3,1,19,12,407938.80
1,9,381,2036,0,1,3,1,19,12,416520.30
1,9,381,2036,1,1,3,1,19,12,407650.40
1,9,381,2037,0,1,3,1,19,12,418512.40
1,9,381,2037,1,1,3,1,19,12,416225.80
1,9,381,2037,2,1,3,1,19,12,407042.90
1,9,381,2038,0,1,3,1,19,12,450256.20
1,9,381,2038,1,1,3,1,19,12,418216.50
1,9,381,2038,2,1,3,1,19,12,415605.60
1,9,381,2038,3,1,3,1,19,12,405865.60
1,9,381,2039,0,1,3,1,19,12,425942.60
1,9,381,2039,1,1,3,1,19,12,449937.90
1,9,381,2039,2,1,3,1,19,12,417593.30
1,9,381,2039,3,1,3,1,19,12,414403.50
1,9,381,2039,4,1,3,1,19,12,403733.30
1,9,381,2040,1,1,3,1,19,12,425641.50
1,9,381,2040,2,1,3,1,19,12,449267.40
1,9,381,2040,3,1,3,1,19,12,416385.50
1,9,381,2040,4,1,3,1,19,12,412226.30
1,9,381,2040,5,1,3,1,19,12,400086.10
1,9,381,2041,2,1,3,1,19,12,425007.20
1,9,381,2041,3,1,3,1,19,12,447968.00
1,9,381,2041,4,1,3,1,19,12,414197.90
1,9,381,2041,5,1,3,1,19,12,408502.40
1,9,381,2041,6,1,3,1,19,12,394151.40
1,9,381,2042,3,1,3,1,19,12,423777.90
1,9,381,2042,4,1,3,1,19,12,445614.50
1,9,381,2042,5,1,3,1,19,12,410456.20
1,9,381,2042,6,1,3,1,19,12,402442.80
1,9,381,2042,7,1,3,1,19,12,384924.30
1,9,381,2043,4,1,3,1,19,12,421551.50
1,9,381,2043,5,1,3,1,19,12,441588.90
1,9,381,2043,6,1,3,1,19,12,404367.60
1,9,381,2043,7,1,3,1,19,12,393021.60
1,9,381,2043,8,1,3,1,19,12,371188.40
1,9,381,2044,5,1,3,1,19,12,417743.30
1,9,381,2044,6,1,3,1,19,12,435038.60
1,9,381,2044,7,1,3,1,19,12,394901.30
1,9,381,2044,8,1,3,1,19,12,378996.80
1,9,381,2044,9,1,3,1,19,12,351613.80
1,9,381,2045,6,1,3,1,19,12,411546.70
1,9,381,2045,7,1,3,1,19,12,424854.30
1,9,381,2045,8,1,3,1,19,12,380809.40
1,9,381,2045,9,1,3,1,19,12,359010.50
1,9,381,2045,10,1,3,1,19,12,324974.30
1,9,381,2046,7,1,3,1,19,12,401912.30
1,9,381,2046,8,1,3,1,19,12,409693.60
1,9,381,2046,9,1,3,1,19,12,360727.50
1,9,381,2046,10,1,3,1,19,12,331810.50
1,9,381,2046,11,1,3,1,19,12,290515.70
1,9,381,2047,8,1,3,1,19,12,387570.30
1,9,381,2047,9,1,3,1,19,12,388088.50
1,9,381,2047,10,1,3,1,19,12,333397.50
1,9,381,2047,11,1,3,1,19,12,296627.00
1,9,381,2047,12,1,3,1,19,12,248459.30
1,9,381,2048,9,1,3,1,19,12,367131.80
1,9,381,2048,10,1,3,1,19,12,358685.40
1,9,381,2048,11,1,3,1,19,12,298045.70
1,9,381,2048,12,1,3,1,19,12,253685.90
1,9,381,2048,13,1,3,1,19,12,200515.80
1,9,381,2049,10,1,3,1,19,12,339316.60
1,9,381,2049,11,1,3,1,19,12,320652.30
1,9,381,2049,12,1,3,1,19,12,254899.20
1,9,381,2049,13,1,3,1,19,12,204733.80
1,9,381,2049,14,1,3,1,19,12,150140.90
1,9,381,2050,11,1,3,1,19,12,303337.20
1,9,381,2050,12,1,3,1,19,12,274233.20
1,9,381,2050,13,1,3,1,19,12,205713.00
1,9,381,2050,14,1,3,1,19,12,153299.30
1,9,381,2050,15,1,3,1,19,12,102172.00
1,9,385,2012,4,1,3,3,6,7,0.00
1,9,385,2012,5,1,3,3,6,7,0.00
1,9,385,2012,6,1,3,3,6,7,0.00
1,9,385,2012,7,1,3,3,6,7,0.00
1,9,385,2013,5,1,3,3,6,7,0.00
1,9,385,2013,6,1,3,3,6,7,0.00
1,9,385,2013,7,1,3,3,6,7,0.00
1,9,385,2013,8,1,3,3,6,7,0.00
1,9,385,2014,6,1,3,3,6,7,0.00
1,9,385,2014,7,1,3,3,6,7,0.00
1,9,385,2014,8,1,3,3,6,7,0.00
1,9,385,2014,9,1,3,3,6,7,0.00
1,9,385,2015,7,1,3,3,6,7,0.00
1,9,385,2015,8,1,3,3,6,7,0.00
1,9,385,2015,9,1,3,3,6,7,0.00
1,9,385,2015,10,1,3,3,6,7,0.00
1,9,385,2016,8,1,3,3,6,7,0.00
1,9,385,2016,9,1,3,3,6,7,0.00
1,9,385,2016,10,1,3,3,6,7,0.00
1,9,385,2016,11,1,3,3,6,7,0.00
1,9,385,2017,9,1,3,3,6,7,0.00
1,9,385,2017,10,1,3,3,6,7,0.00
1,9,385,2017,11,1,3,3,6,7,0.00
1,9,385,2017,12,1,3,3,6,7,0.00
1,9,385,2018,10,1,3,3,6,7,0.00
1,9,385,2018,11,1,3,3,6,7,0.00
1,9,385,2018,12,1,3,3,6,7,0.00
1,9,385,2018,13,1,3,3,6,7,0.00
1,9,385,2019,11,1,3,3,6,7,0.00
1,9,385,2019,12,1,3,3,6,7,0.00
1,9,385,2019,13,1,3,3,6,7,0.00
1,9,385,2019,14,1,3,3,6,7,0.00
1,9,385,2020,12,1,3,3,6,7,0.00
1,9,385,2020,13,1,3,3,6,7,0.00
1,9,385,2020,14,1,3,3,6,7,0.00
1,9,385,2020,15,1,3,3,6,7,0.00
1,9,385,2021,13,1,3,3,6,7,0.00
1,9,385,2021,14,1,3,3,6,7,0.00
1,9,385,2021,15,1,3,3,6,7,0.00
1,9,385,2021,16,1,3,3,6,7,0.00
1,9,385,2022,14,1,3,3,6,7,0.00
1,9,385,2022,15,1,3,3,6,7,0.00
1,9,385,2022,16,1,3,3,6,7,0.00
1,9,385,2022,17,1,3,3,6,7,0.00
1,9,385,2023,15,1,3,3,6,7,0.00
1,9,385,2023,16,1,3,3,6,7,0.00
1,9,385,2023,17,1,3,3,6,7,0.00
1,9,385,2023,18,1,3,3,6,7,0.00
1,9,385,2024,16,1,3,3,6,7,0.00
1,9,385,2024,17,1,3,3,6,7,0.00
1,9,385,2024,18,1,3,3,6,7,0.00
1,9,385,2024,19,1,3,3,6,7,0.00
1,9,385,2025,17,1,3,3,6,7,0.00
1,9,385,2025,18,1,3,3,6,7,0.00
1,9,385,2025,19,1,3,3,6,7,0.00
1,9,385,2025,20,1,3,3,6,7,0.00
1,9,385,2026,18,1,3,3,6,7,0.00
1,9,385,2026,19,1,3,3,6,7,0.00
1,9,385,2026,20,1,3,3,6,7,0.00
1,9,385,2026,21,1,3,3,6,7,0.00
1,9,385,2027,19,1,3,3,6,7,0.00
1,9,385,2027,20,1,3,3,6,7,0.00
1,9,385,2027,21,1,3,3,6,7,0.00
1,9,385,2027,22,1,3,3,6,7,0.00
1,9,385,2028,20,1,3,3,6,7,0.00
1,9,385,2028,21,1,3,3,6,7,0.00
1,9,385,2028,22,1,3,3,6,7,0.00
1,9,385,2028,23,1,3,3,6,7,0.00
1,9,385,2029,21,1,3,3,6,7,0.00
1,9,385,2029,22,1,3,3,6,7,0.00
1,9,385,2029,23,1,3,3,6,7,0.00
1,9,385,2029,24,1,3,3,6,7,0.00
1,9,385,2030,22,1,3,3,6,7,0.00
1,9,385,2030,23,1,3,3,6,7,0.00
1,9,385,2030,24,1,3,3,6,7,0.00
1,9,385,2030,25,1,3,3,6,7,0.00
1,9,385,2031,23,1,3,3,6,7,0.00
1,9,385,2031,24,1,3,3,6,7,0.00
1,9,385,2031,25,1,3,3,6,7,0.00
1,9,385,2031,26,1,3,3,6,7,0.00
1,9,385,2032,24,1,3,3,6,7,0.00
1,9,385,2032,25,1,3,3,6,7,0.00
1,9,385,2032,26,1,3,3,6,7,0.00
1,9,385,2032,27,1,3,3,6,7,0.00
1,9,385,2033,25,1,3,3,6,7,0.00
1,9,385,2033,26,1,3,3,6,7,0.00
1,9,385,2033,27,1,3,3,6,7,0.00
1,9,385,2033,28,1,3,3,6,7,0.00
1,9,385,2034,26,1,3,3,6,7,0.00
1,9,385,2034,27,1,3,3,6,7,0.00
1,9,385,2034,28,1,3,3,6,7,0.00
1,9,385,2034,29,1,3,3,6,7,0.00
1,9,385,2035,27,1,3,3,6,7,0.00
1,9,385,2035,28,1,3,3,6,7,0.00
1,9,385,2035,29,1,3,3,6,7,0.00
1,9,385,2035,30,1,3,3,6,7,0.00
1,9,385,2036,28,1,3,3,6,7,0.00
1,9,385,2036,29,1,3,3,6,7,0.00
1,9,385,2036,30,1,3,3,6,7,0.00
1,9,385,2036,31,1,3,3,6,7,0.00
1,9,385,2037,29,1,3,3,6,7,0.00
1,9,385,2037,30,1,3,3,6,7,0.00
1,9,385,2037,31,1,3,3,6,7,0.00
1,9,385,2037,32,1,3,3,6,7,0.00
1,9,385,2038,30,1,3,3,6,7,0.00
1,9,385,2038,31,1,3,3,6,7,0.00
1,9,385,2038,32,1,3,3,6,7,0.00
1,9,385,2039,31,1,3,3,6,7,0.00
1,9,385,2039,32,1,3,3,6,7,0.00
1,9,385,2040,32,1,3,3,6,7,0.00
1,9,385,2041,33,1,3,3,6,7,0.00
1,9,386,2012,0,1,3,3,14,7,0.00
1,9,386,2012,1,1,3,3,14,7,11.94
1,9,386,2012,2,1,3,3,14,7,5.63
1,9,386,2012,3,1,3,3,14,7,0.38
1,9,386,2013,0,1,3,3,14,7,0.00
1,9,386,2013,1,1,3,3,14,7,0.00
1,9,386,2013,2,1,3,3,14,7,11.92
1,9,386,2013,3,1,3,3,14,7,5.62
1,9,386,2013,4,1,3,3,14,7,0.38
1,9,386,2014,0,1,3,3,14,7,0.00
1,9,386,2014,1,1,3,3,14,7,0.00
1,9,386,2014,2,1,3,3,14,7,0.00
1,9,386,2014,3,1,3,3,14,7,11.89
1,9,386,2014,4,1,3,3,14,7,5.59
1,9,386,2014,5,1,3,3,14,7,0.38
1,9,386,2015,1,1,3,3,14,7,0.00
1,9,386,2015,2,1,3,3,14,7,0.00
1,9,386,2015,3,1,3,3,14,7,0.00
1,9,386,2015,4,1,3,3,14,7,11.83
1,9,386,2015,5,1,3,3,14,7,5.54
1,9,386,2015,6,1,3,3,14,7,0.37
1,9,386,2016,2,1,3,3,14,7,0.00
1,9,386,2016,3,1,3,3,14,7,0.00
1,9,386,2016,4,1,3,3,14,7,0.00
1,9,386,2016,5,1,3,3,14,7,11.72
1,9,386,2016,6,1,3,3,14,7,5.46
1,9,386,2016,7,1,3,3,14,7,0.36
1,9,386,2017,3,1,3,3,14,7,0.00
1,9,386,2017,4,1,3,3,14,7,0.00
1,9,386,2017,5,1,3,3,14,7,0.00
1,9,386,2017,6,1,3,3,14,7,11.55
1,9,386,2017,7,1,3,3,14,7,5.33
1,9,386,2017,8,1,3,3,14,7,0.35
1,9,386,2018,4,1,3,3,14,7,0.00
1,9,386,2018,5,1,3,3,14,7,0.00
1,9,386,2018,6,1,3,3,14,7,0.00
1,9,386,2018,7,1,3,3,14,7,11.28
1,9,386,2018,8,1,3,3,14,7,5.14
1,9,386,2018,9,1,3,3,14,7,0.33
1,9,386,2019,5,1,3,3,14,7,0.00
1,9,386,2019,6,1,3,3,14,7,0.00
1,9,386,2019,7,1,3,3,14,7,0.00
1,9,386,2019,8,1,3,3,14,7,10.87
1,9,386,2019,9,1,3,3,14,7,4.87
1,9,386,2019,10,1,3,3,14,7,0.31
1,9,386,2020,6,1,3,3,14,7,0.00
1,9,386,2020,7,1,3,3,14,7,0.00
1,9,386,2020,8,1,3,3,14,7,0.00
1,9,386,2020,9,1,3,3,14,7,10.30
1,9,386,2020,10,1,3,3,14,7,4.50
1,9,386,2020,11,1,3,3,14,7,0.28
1,9,386,2021,7,1,3,3,14,7,0.00
1,9,386,2021,8,1,3,3,14,7,0.00
1,9,386,2021,9,1,3,3,14,7,0.00
1,9,386,2021,10,1,3,3,14,7,9.52
1,9,386,2021,11,1,3,3,14,7,4.02
1,9,386,2021,12,1,3,3,14,7,0.24
1,9,386,2022,8,1,3,3,14,7,0.00
1,9,386,2022,9,1,3,3,14,7,0.00
1,9,386,2022,10,1,3,3,14,7,0.00
1,9,386,2022,11,1,3,3,14,7,8.51
1,9,386,2022,12,1,3,3,14,7,3.44
1,9,386,2022,13,1,3,3,14,7,0.19
1,9,386,2023,9,1,3,3,14,7,0.00
1,9,386,2023,10,1,3,3,14,7,0.00
1,9,386,2023,11,1,3,3,14,7,0.00
1,9,386,2023,12,1,3,3,14,7,7.28
1,9,386,2023,13,1,3,3,14,7,2.78
1,9,386,2023,14,1,3,3,14,7,0.14
1,9,386,2024,10,1,3,3,14,7,0.00
1,9,386,2024,11,1,3,3,14,7,0.00
1,9,386,2024,12,1,3,3,14,7,0.00
1,9,386,2024,13,1,3,3,14,7,5.87
1,9,386,2024,14,1,3,3,14,7,2.08
1,9,386,2024,15,1,3,3,14,7,0.10
1,9,386,2025,11,1,3,3,14,7,0.00
1,9,386,2025,12,1,3,3,14,7,0.00
1,9,386,2025,13,1,3,3,14,7,0.00
1,9,386,2025,14,1,3,3,14,7,4.40
1,9,386,2025,15,1,3,3,14,7,1.41
1,9,386,2025,16,1,3,3,14,7,0.06
1,9,386,2026,12,1,3,3,14,7,0.00
1,9,386,2026,13,1,3,3,14,7,0.00
1,9,386,2026,14,1,3,3,14,7,0.00
1,9,386,2026,15,1,3,3,14,7,2.99
1,9,386,2026,16,1,3,3,14,7,0.85
1,9,386,2026,17,1,3,3,14,7,0.03
1,9,386,2027,13,1,3,3,14,7,0.00
1,9,386,2027,14,1,3,3,14,7,0.00
1,9,386,2027,15,1,3,3,14,7,0.00
1,9,386,2027,16,1,3,3,14,7,1.81
1,9,386,2027,17,1,3,3,14,7,0.44
1,9,386,2027,18,1,3,3,14,7,0.01
1,9,386,2028,14,1,3,3,14,7,0.00
1,9,386,2028,15,1,3,3,14,7,0.00
1,9,386,2028,16,1,3,3,14,7,0.00
1,9,386,2028,17,1,3,3,14,7,0.94
1,9,386,2028,18,1,3,3,14,7,0.19
1,9,386,2028,19,1,3,3,14,7,0.00
1,9,386,2029,15,1,3,3,14,7,0.00
1,9,386,2029,16,1,3,3,14,7,0.00
1,9,386,2029,17,1,3,3,14,7,0.00
1,9,386,2029,18,1,3,3,14,7,0.40
1,9,386,2029,19,1,3,3,14,7,0.07
1,9,386,2029,20,1,3,3,14,7,0.00
1,9,386,2030,16,1,3,3,14,7,0.00
1,9,386,2030,17,1,3,3,14,7,0.00
1,9,386,2030,18,1,3,3,14,7,0.00
1,9,386,2030,19,1,3,3,14,7,0.14
1,9,386,2030,20,1,3,3,14,7,0.02
1,9,386,2030,21,1,3,3,14,7,0.00
1,9,386,2031,17,1,3,3,14,7,0.00
1,9,386,2031,18,1,3,3,14,7,0.00
1,9,386,2031,19,1,3,3,14,7,0.00
1,9,386,2031,20,1,3,3,14,7,0.04
1,9,386,2031,21,1,3,3,14,7,0.00
1,9,386,2031,22,1,3,3,14,7,0.00
1,9,386,2032,18,1,3,3,14,7,0.00
1,9,386,2032,19,1,3,3,14,7,0.00
1,9,386,2032,20,1,3,3,14,7,0.00
1,9,386,2032,21,1,3,3,14,7,0.01
1,9,386,2032,22,1,3,3,14,7,0.00
1,9,386,2032,23,1,3,3,14,7,0.00
1,9,386,2033,19,1,3,3,14,7,0.00
1,9,386,2033,20,1,3,3,14,7,0.00
1,9,386,2033,21,1,3,3,14,7,0.00
1,9,386,2033,22,1,3,3,14,7,0.00
1,9,386,2033,23,1,3,3,14,7,0.00
1,9,386,2033,24,1,3,3,14,7,0.00
1,9,386,2034,20,1,3,3,14,7,0.00
1,9,386,2034,21,1,3,3,14,7,0.00
1,9,386,2034,22,1,3,3,14,7,0.00
1,9,386,2034,23,1,3,3,14,7,0.00
1,9,386,2034,24,1,3,3,14,7,0.00
1,9,386,2034,25,1,3,3,14,7,0.00
1,9,386,2035,21,1,3,3,14,7,0.00
1,9,386,2035,22,1,3,3,14,7,0.00
1,9,386,2035,23,1,3,3,14,7,0.00
1,9,386,2035,24,1,3,3,14,7,0.00
1,9,386,2035,25,1,3,3,14,7,0.00
1,9,386,2035,26,1,3,3,14,7,0.00
1,9,386,2036,22,1,3,3,14,7,0.00
1,9,386,2036,23,1,3,3,14,7,0.00
1,9,386,2036,24,1,3,3,14,7,0.00
1,9,386,2036,25,1,3,3,14,7,0.00
1,9,386,2036,26,1,3,3,14,7,0.00
1,9,386,2036,27,1,3,3,14,7,0.00
1,9,386,2037,23,1,3,3,14,7,0.00
1,9,386,2037,24,1,3,3,14,7,0.00
1,9,386,2037,25,1,3,3,14,7,0.00
1,9,386,2037,26,1,3,3,14,7,0.00
1,9,386,2037,27,1,3,3,14,7,0.00
1,9,386,2037,28,1,3,3,14,7,0.00
1,9,386,2038,24,1,3,3,14,7,0.00
1,9,386,2038,25,1,3,3,14,7,0.00
1,9,386,2038,26,1,3,3,14,7,0.00
1,9,386,2038,27,1,3,3,14,7,0.00
1,9,386,2038,28,1,3,3,14,7,0.00
1,9,386,2038,29,1,3,3,14,7,0.00
1,9,386,2039,25,1,3,3,14,7,0.00
1,9,386,2039,26,1,3,3,14,7,0.00
1,9,386,2039,27,1,3,3,14,7,0.00
1,9,386,2039,28,1,3,3,14,7,0.00
1,9,386,2039,29,1,3,3,14,7,0.00
1,9,386,2039,30,1,3,3,14,7,0.00
1,9,386,2040,26,1,3,3,14,7,0.00
1,9,386,2040,27,1,3,3,14,7,0.00
1,9,386,2040,28,1,3,3,14,7,0.00
1,9,386,2040,29,1,3,3,14,7,0.00
1,9,386,2040,30,1,3,3,14,7,0.00
1,9,386,2040,31,1,3,3,14,7,0.00
1,9,386,2041,27,1,3,3,14,7,0.00
1,9,386,2041,28,1,3,3,14,7,0.00
1,9,386,2041,29,1,3,3,14,7,0.00
1,9,386,2041,30,1,3,3,14,7,0.00
1,9,386,2041,31,1,3,3,14,7,0.00
1,9,386,2041,32,1,3,3,14,7,0.00
1,9,386,2042,28,1,3,3,14,7,0.00
1,9,386,2042,29,1,3,3,14,7,0.00
1,9,386,2042,30,1,3,3,14,7,0.00
1,9,386,2042,31,1,3,3,14,7,0.00
1,9,386,2042,32,1,3,3,14,7,0.00
1,9,386,2042,33,1,3,3,14,7,0.00
1,9,386,2043,29,1,3,3,14,7,0.00
1,9,386,2043,30,1,3,3,14,7,0.00
1,9,386,2043,31,1,3,3,14,7,0.00
1,9,386,2043,32,1,3,3,14,7,0.00
1,9,386,2043,33,1,3,3,14,7,0.00
1,9,386,2044,30,1,3,3,14,7,0.00
1,9,386,2044,31,1,3,3,14,7,0.00
1,9,386,2044,33,1,3,3,14,7,0.00
1,9,386,2045,31,1,3,3,14,7,0.00
1,9,386,2045,32,1,3,3,14,7,0.00
1,9,387,2015,0,1,3,3,15,7,0.00
1,9,387,2016,0,1,3,3,15,7,0.00
1,9,387,2016,1,1,3,3,15,7,0.00
1,9,387,2017,0,1,3,3,15,7,0.00
1,9,387,2017,1,1,3,3,15,7,0.00
1,9,387,2017,2,1,3,3,15,7,0.00
1,9,387,2018,0,1,3,3,15,7,0.00
1,9,387,2018,1,1,3,3,15,7,0.00
1,9,387,2018,2,1,3,3,15,7,0.00
1,9,387,2018,3,1,3,3,15,7,0.00
1,9,387,2019,0,1,3,3,15,7,0.00
1,9,387,2019,1,1,3,3,15,7,0.00
1,9,387,2019,2,1,3,3,15,7,0.00
1,9,387,2019,3,1,3,3,15,7,0.00
1,9,387,2019,4,1,3,3,15,7,0.00
1,9,387,2020,1,1,3,3,15,7,0.00
1,9,387,2020,2,1,3,3,15,7,0.00
1,9,387,2020,3,1,3,3,15,7,0.00
1,9,387,2020,4,1,3,3,15,7,0.00
1,9,387,2020,5,1,3,3,15,7,0.00
1,9,387,2021,2,1,3,3,15,7,0.00
1,9,387,2021,3,1,3,3,15,7,0.00
1,9,387,2021,4,1,3,3,15,7,0.00
1,9,387,2021,5,1,3,3,15,7,0.00
1,9,387,2021,6,1,3,3,15,7,0.00
1,9,387,2022,3,1,3,3,15,7,0.00
1,9,387,2022,4,1,3,3,15,7,0.00
1,9,387,2022,5,1,3,3,15,7,0.00
1,9,387,2022,6,1,3,3,15,7,0.00
1,9,387,2022,7,1,3,3,15,7,0.00
1,9,387,2023,4,1,3,3,15,7,0.00
1,9,387,2023,5,1,3,3,15,7,0.00
1,9,387,2023,6,1,3,3,15,7,0.00
1,9,387,2023,7,1,3,3,15,7,0.00
1,9,387,2023,8,1,3,3,15,7,0.00
1,9,387,2024,5,1,3,3,15,7,0.00
1,9,387,2024,6,1,3,3,15,7,0.00
1,9,387,2024,7,1,3,3,15,7,0.00
1,9,387,2024,8,1,3,3,15,7,0.00
1,9,387,2024,9,1,3,3,15,7,0.00
1,9,387,2025,6,1,3,3,15,7,0.00
1,9,387,2025,7,1,3,3,15,7,0.00
1,9,387,2025,8,1,3,3,15,7,0.00
1,9,387,2025,9,1,3,3,15,7,0.00
1,9,387,2025,10,1,3,3,15,7,0.00
1,9,387,2026,7,1,3,3,15,7,0.00
1,9,387,2026,8,1,3,3,15,7,0.00
1,9,387,2026,9,1,3,3,15,7,0.00
1,9,387,2026,10,1,3,3,15,7,0.00
1,9,387,2026,11,1,3,3,15,7,0.00
1,9,387,2027,8,1,3,3,15,7,0.00
1,9,387,2027,9,1,3,3,15,7,0.00
1,9,387,2027,10,1,3,3,15,7,0.00
1,9,387,2027,11,1,3,3,15,7,0.00
1,9,387,2027,12,1,3,3,15,7,0.00
1,9,387,2028,9,1,3,3,15,7,0.00
1,9,387,2028,10,1,3,3,15,7,0.00
1,9,387,2028,11,1,3,3,15,7,0.00
1,9,387,2028,12,1,3,3,15,7,0.00
1,9,387,2028,13,1,3,3,15,7,0.00
1,9,387,2029,10,1,3,3,15,7,0.00
1,9,387,2029,11,1,3,3,15,7,0.00
1,9,387,2029,12,1,3,3,15,7,0.00
1,9,387,2029,13,1,3,3,15,7,0.00
1,9,387,2029,14,1,3,3,15,7,0.00
1,9,387,2030,11,1,3,3,15,7,0.00
1,9,387,2030,12,1,3,3,15,7,0.00
1,9,387,2030,13,1,3,3,15,7,0.00
1,9,387,2030,14,1,3,3,15,7,0.00
1,9,387,2030,15,1,3,3,15,7,0.00
1,9,387,2031,12,1,3,3,15,7,0.00
1,9,387,2031,13,1,3,3,15,7,0.00
1,9,387,2031,14,1,3,3,15,7,0.00
1,9,387,2031,15,1,3,3,15,7,0.00
1,9,387,2031,16,1,3,3,15,7,0.00
1,9,387,2032,13,1,3,3,15,7,0.00
1,9,387,2032,14,1,3,3,15,7,0.00
1,9,387,2032,15,1,3,3,15,7,0.00
1,9,387,2032,16,1,3,3,15,7,0.00
1,9,387,2032,17,1,3,3,15,7,0.00
1,9,387,2033,14,1,3,3,15,7,0.00
1,9,387,2033,15,1,3,3,15,7,0.00
1,9,387,2033,16,1,3,3,15,7,0.00
1,9,387,2033,17,1,3,3,15,7,0.00
1,9,387,2033,18,1,3,3,15,7,0.00
1,9,387,2034,15,1,3,3,15,7,0.00
1,9,387,2034,16,1,3,3,15,7,0.00
1,9,387,2034,17,1,3,3,15,7,0.00
1,9,387,2034,18,1,3,3,15,7,0.00
1,9,387,2034,19,1,3,3,15,7,0.00
1,9,387,2035,16,1,3,3,15,7,0.00
1,9,387,2035,17,1,3,3,15,7,0.00
1,9,387,2035,18,1,3,3,15,7,0.00
1,9,387,2035,19,1,3,3,15,7,0.00
1,9,387,2035,20,1,3,3,15,7,0.00
1,9,387,2036,17,1,3,3,15,7,0.00
1,9,387,2036,18,1,3,3,15,7,0.00
1,9,387,2036,19,1,3,3,15,7,0.00
1,9,387,2036,20,1,3,3,15,7,0.00
1,9,387,2036,21,1,3,3,15,7,0.00
1,9,387,2037,18,1,3,3,15,7,0.00
1,9,387,2037,19,1,3,3,15,7,0.00
1,9,387,2037,20,1,3,3,15,7,0.00
1,9,387,2037,21,1,3,3,15,7,0.00
1,9,387,2037,22,1,3,3,15,7,0.00
1,9,387,2038,19,1,3,3,15,7,0.00
1,9,387,2038,20,1,3,3,15,7,0.00
1,9,387,2038,21,1,3,3,15,7,0.00
1,9,387,2038,22,1,3,3,15,7,0.00
1,9,387,2038,23,1,3,3,15,7,0.00
1,9,387,2039,20,1,3,3,15,7,0.00
1,9,387,2039,21,1,3,3,15,7,0.00
1,9,387,2039,22,1,3,3,15,7,0.00
1,9,387,2039,23,1,3,3,15,7,0.00
1,9,387,2039,24,1,3,3,15,7,0.00
1,9,387,2040,21,1,3,3,15,7,0.00
1,9,387,2040,22,1,3,3,15,7,0.00
1,9,387,2040,23,1,3,3,15,7,0.00
1,9,387,2040,24,1,3,3,15,7,0.00
1,9,387,2040,25,1,3,3,15,7,0.00
1,9,387,2041,22,1,3,3,15,7,0.00
1,9,387,2041,23,1,3,3,15,7,0.00
1,9,387,2041,24,1,3,3,15,7,0.00
1,9,387,2041,25,1,3,3,15,7,0.00
1,9,387,2041,26,1,3,3,15,7,0.00
1,9,387,2042,23,1,3,3,15,7,0.00
1,9,387,2042,24,1,3,3,15,7,0.00
1,9,387,2042,25,1,3,3,15,7,0.00
1,9,387,2042,26,1,3,3,15,7,0.00
1,9,387,2042,27,1,3,3,15,7,0.00
1,9,387,2043,24,1,3,3,15,7,0.00
1,9,387,2043,25,1,3,3,15,7,0.00
1,9,387,2043,26,1,3,3,15,7,0.00
1,9,387,2043,27,1,3,3,15,7,0.00
1,9,387,2043,28,1,3,3,15,7,0.00
1,9,387,2044,25,1,3,3,15,7,0.00
1,9,387,2044,26,1,3,3,15,7,0.00
1,9,387,2044,27,1,3,3,15,7,0.00
1,9,387,2044,28,1,3,3,15,7,0.00
1,9,387,2044,29,1,3,3,15,7,0.00
1,9,387,2045,26,1,3,3,15,7,0.00
1,9,387,2045,27,1,3,3,15,7,0.00
1,9,387,2045,28,1,3,3,15,7,0.00
1,9,387,2045,29,1,3,3,15,7,0.00
1,9,387,2045,30,1,3,3,15,7,0.00
1,9,387,2046,27,1,3,3,15,7,0.00
1,9,387,2046,28,1,3,3,15,7,0.00
