TDVSID,ScenarioID,CountryID,Year,TechID,VehCatID,NumVeh
0,1,9,2025,5035,N,588.16
0,1,9,2025,5035,S,23.80
0,1,9,2025,5035,T,8086.83
0,1,9,2025,5036,N,899.25
0,1,9,2025,5036,T,899.25
0,1,9,2025,5041,S,0.26
0,1,9,2025,5041,T,0.11
0,1,9,2025,5043,S,0.00
0,1,9,2025,5044,S,0.00
0,1,9,2025,5045,S,0.00
0,1,9,2025,5051,S,0.00
0,1,9,2025,5051,T,0.00
0,1,9,2025,5052,S,1.97
0,1,9,2025,5052,T,7.73
0,1,9,2025,5053,S,0.00
0,1,9,2025,5054,S,0.00
0,1,9,2025,5060,S,0.02
0,1,9,2025,5060,T,0.03
0,1,9,2025,5061,S,0.21
0,1,9,2025,5061,T,0.84
0,1,9,2025,5062,S,0.00
0,1,9,2025,5063,S,0.00
0,1,9,2025,5070,S,0.00
0,1,9,2025,5071,S,0.00
0,1,9,2025,5072,S,0.00
0,1,9,2025,5078,S,0.00
0,1,9,2025,5079,S,0.02
0,1,9,2025,5079,T,0.03
0,1,9,2025,5080,S,23.15
0,1,9,2025,5080,T,183.78
0,1,9,2025,5081,S,80.00
0,1,9,2025,5081,T,2386.83
0,1,9,2025,5082,N,1682.07
0,1,9,2025,5082,S,31.51
0,1,9,2025,5082,T,13559.47
0,1,9,2025,5083,N,2533.56
0,1,9,2025,5083,T,2533.56
0,1,9,2025,5088,S,0.00
0,1,9,2025,5200,S,0.00
0,1,9,2025,5201,S,0.03
0,1,9,2025,5201,T,0.00
0,1,9,2025,5202,S,64.91
0,1,9,2025,5202,T,27.64
0,1,9,2025,5203,S,2247.90
0,1,9,2025,5203,T,2785.35
0,1,9,2025,5204,S,5516.31
0,1,9,2025,5204,T,23717.95
0,1,9,2025,5205,S,623.62
0,1,9,2025,5205,T,17170.11
0,1,9,2025,5206,N,1218.09
0,1,9,2025,5206,S,45.03
0,1,9,2025,5206,T,13845.94
0,1,9,2025,5207,N,1455.62
0,1,9,2025,5207,T,1455.62
0,1,9,2025,5212,S,0.00
0,1,9,2025,5213,S,0.03
0,1,9,2025,5213,T,0.00
0,1,9,2025,5214,S,76.24
0,1,9,2025,5214,T,32.46
0,1,9,2025,5215,S,2619.70
0,1,9,2025,5215,T,3250.51
0,1,9,2025,5216,S,14238.39
0,1,9,2025,5216,T,92536.98
0,1,9,2025,5217,S,6694.18
0,1,9,2025,5217,T,184571.30
0,1,9,2025,5218,N,12990.58
0,1,9,2025,5218,S,499.87
0,1,9,2025,5218,T,154320.43
0,1,9,2025,5219,N,15209.21
0,1,9,2025,5219,T,15209.21
0,1,9,2025,5224,S,0.00
0,1,9,2025,5225,S,28.24
0,1,9,2025,5225,T,350.04
0,1,9,2025,5226,S,258.06
0,1,9,2025,5226,T,7144.32
0,1,9,2025,5227,N,1023.90
0,1,9,2025,5227,S,44.90
0,1,9,2025,5227,T,13975.78
0,1,9,2025,5228,N,1727.74
0,1,9,2025,5228,T,1727.74
0,1,9,2025,5233,S,0.29
0,1,9,2025,5233,T,1.16
0,1,9,2025,5234,S,55.13
0,1,9,2025,5234,T,1907.85
0,1,9,2025,5235,N,434.67
0,1,9,2025,5235,S,18.98
0,1,9,2025,5235,T,6414.11
0,1,9,2025,5236,N,669.01
0,1,9,2025,5236,T,669.01
0,1,9,2025,5241,S,0.21
0,1,9,2025,5241,T,0.09
0,1,9,2025,5243,S,0.00
0,1,9,2025,5244,S,0.00
0,1,9,2025,5245,S,0.00
0,1,9,2025,5251,S,0.00
0,1,9,2025,5251,T,0.00
0,1,9,2025,5252,S,1.55
0,1,9,2025,5252,T,6.09
0,1,9,2025,5253,S,0.00
0,1,9,2025,5254,S,0.00
0,1,9,2025,5260,S,0.02
0,1,9,2025,5260,T,0.02
0,1,9,2025,5261,S,0.17
0,1,9,2025,5261,T,0.66
0,1,9,2025,5262,S,0.00
0,1,9,2025,5263,S,0.00
0,1,9,2025,5270,S,0.00
0,1,9,2025,5271,S,0.00
0,1,9,2025,5272,S,0.00
0,1,9,2025,5278,S,0.00
0,1,9,2025,5279,S,0.02
0,1,9,2025,5279,T,0.02
0,1,9,2025,5280,S,17.06
0,1,9,2025,5280,T,134.42
0,1,9,2025,5281,S,63.10
0,1,9,2025,5281,T,1892.66
0,1,9,2025,5282,N,1260.82
0,1,9,2025,5282,S,24.13
0,1,9,2025,5282,T,10328.21
0,1,9,2025,5283,N,1954.60
0,1,9,2025,5283,T,1954.60
0,1,9,2025,5288,S,0.00
0,1,9,2025,5400,S,0.00
0,1,9,2025,5401,S,0.01
0,1,9,2025,5401,T,0.00
0,1,9,2025,5402,S,17.16
0,1,9,2025,5402,T,7.30
0,1,9,2025,5403,S,594.15
0,1,9,2025,5403,T,736.21
0,1,9,2025,5404,S,1248.61
0,1,9,2025,5404,T,4521.89
0,1,9,2025,5405,S,0.00
0,1,9,2025,5406,S,0.00
0,1,9,2025,5412,S,0.00
0,1,9,2025,5413,S,0.01
0,1,9,2025,5413,T,0.00
0,1,9,2025,5414,S,20.15
0,1,9,2025,5414,T,8.58
0,1,9,2025,5415,S,692.42
0,1,9,2025,5415,T,859.16
0,1,9,2025,5416,S,3962.01
0,1,9,2025,5416,T,26086.27
0,1,9,2025,5417,S,1903.07
0,1,9,2025,5417,T,52350.40
0,1,9,2025,5418,N,3492.47
0,1,9,2025,5418,S,137.72
0,1,9,2025,5418,T,42034.39
0,1,9,2025,5419,N,4083.71
0,1,9,2025,5419,T,4083.71
0,1,9,2025,5424,S,0.00
0,1,9,2025,5425,S,10.29
0,1,9,2025,5425,T,127.93
0,1,9,2025,5426,S,87.14
0,1,9,2025,5426,T,2406.89
0,1,9,2025,5427,N,300.40
0,1,9,2025,5427,S,13.46
0,1,9,2025,5427,T,4148.23
0,1,9,2025,5428,N,483.44
0,1,9,2025,5428,T,483.44
0,1,9,2025,5433,S,0.08
0,1,9,2025,5433,T,0.31
0,1,9,2025,5434,S,25.17
0,1,9,2025,5434,T,846.85
0,1,9,2025,5435,N,193.10
0,1,9,2025,5435,S,7.69
0,1,9,2025,5435,T,2668.40
0,1,9,2025,5436,N,287.57
0,1,9,2025,5436,T,287.57
0,1,9,2025,5441,S,0.05
0,1,9,2025,5441,T,0.02
0,1,9,2025,5443,S,0.00
0,1,9,2025,5444,S,0.00
0,1,9,2025,5445,S,0.00
0,1,9,2025,5451,S,0.00
0,1,9,2025,5452,S,0.41
0,1,9,2025,5452,T,1.61
0,1,9,2025,5453,S,0.00
0,1,9,2025,5454,S,0.00
0,1,9,2025,5460,S,0.00
0,1,9,2025,5460,T,0.01
0,1,9,2025,5461,S,0.04
0,1,9,2025,5461,T,0.17
0,1,9,2025,5462,S,0.00
0,1,9,2025,5463,S,0.00
0,1,9,2025,5470,S,0.00
0,1,9,2025,5471,S,0.00
0,1,9,2025,5472,S,0.00
0,1,9,2025,5478,S,0.00
0,1,9,2025,5479,S,0.00
0,1,9,2025,5479,T,0.01
0,1,9,2025,5480,S,8.26
0,1,9,2025,5480,T,66.56
0,1,9,2025,5481,S,22.41
0,1,9,2025,5481,T,654.32
0,1,9,2025,5482,N,475.79
0,1,9,2025,5482,S,8.52
0,1,9,2025,5482,T,3714.81
0,1,9,2025,5483,N,712.69
0,1,9,2025,5483,T,712.69
0,1,9,2025,5488,S,0.00
0,1,9,2025,5600,S,0.00
0,1,9,2025,5601,S,0.00
0,1,9,2025,5601,T,0.00
0,1,9,2025,5602,S,9.20
0,1,9,2025,5602,T,3.92
0,1,9,2025,5603,S,318.78
0,1,9,2025,5603,T,394.99
0,1,9,2025,5604,S,669.91
0,1,9,2025,5604,T,2426.10
0,1,9,2025,5605,S,0.00
0,1,9,2025,5606,S,0.00
0,1,9,2025,5612,S,0.00
0,1,9,2025,5613,S,0.00
0,1,9,2025,5613,T,0.00
0,1,9,2025,5614,S,10.81
0,1,9,2025,5614,T,4.60
0,1,9,2025,5615,S,371.50
0,1,9,2025,5615,T,460.96
0,1,9,2025,5616,S,2117.63
0,1,9,2025,5616,T,13900.32
0,1,9,2025,5617,S,1012.43
0,1,9,2025,5617,T,27713.86
0,1,9,2025,5618,N,1758.31
0,1,9,2025,5618,S,71.95
0,1,9,2025,5618,T,21685.07
0,1,9,2025,5619,N,2128.79
0,1,9,2025,5619,T,2128.79
0,1,9,2025,5624,S,0.00
0,1,9,2025,5625,S,6.70
0,1,9,2025,5625,T,83.43
0,1,9,2025,5626,S,56.37
0,1,9,2025,5626,T,1550.76
0,1,9,2025,5627,N,179.72
0,1,9,2025,5627,S,8.61
0,1,9,2025,5627,T,2630.32
0,1,9,2025,5628,N,293.17
0,1,9,2025,5628,T,293.17
0,1,9,2025,5633,S,0.04
0,1,9,2025,5633,T,0.16
0,1,9,2025,5634,S,15.78
0,1,9,2025,5634,T,529.48
0,1,9,2025,5635,N,120.63
0,1,9,2025,5635,S,4.85
0,1,9,2025,5635,T,1686.27
0,1,9,2025,5636,N,181.69
0,1,9,2025,5636,T,181.69
0,1,9,2025,5641,S,0.03
0,1,9,2025,5641,T,0.01
0,1,9,2025,5643,S,0.00
0,1,9,2025,5644,S,0.00
0,1,9,2025,5645,S,0.00
0,1,9,2025,5651,S,0.00
0,1,9,2025,5652,S,0.22
0,1,9,2025,5652,T,0.86
0,1,9,2025,5653,S,0.00
0,1,9,2025,5654,S,0.00
0,1,9,2025,5660,S,0.00
0,1,9,2025,5660,T,0.00
0,1,9,2025,5661,S,0.02
0,1,9,2025,5661,T,0.09
0,1,9,2025,5662,S,0.00
0,1,9,2025,5663,S,0.00
0,1,9,2025,5670,S,0.00
0,1,9,2025,5671,S,0.00
0,1,9,2025,5672,S,0.00
0,1,9,2025,5678,S,0.00
0,1,9,2025,5679,S,0.00
0,1,9,2025,5679,T,0.00
0,1,9,2025,5680,S,5.72
0,1,9,2025,5680,T,46.11
0,1,9,2025,5681,S,13.77
0,1,9,2025,5681,T,398.94
0,1,9,2025,5682,N,285.51
0,1,9,2025,5682,S,5.05
0,1,9,2025,5682,T,2214.57
0,1,9,2025,5683,N,433.22
0,1,9,2025,5683,T,433.22
0,1,9,2025,5688,S,0.00
0,1,9,2025,5800,S,0.00
0,1,9,2025,5801,S,0.02
0,1,9,2025,5801,T,0.00
0,1,9,2025,5802,S,39.24
0,1,9,2025,5802,T,16.71
0,1,9,2025,5803,S,1358.92
0,1,9,2025,5803,T,1683.82
0,1,9,2025,5804,S,3521.27
0,1,9,2025,5804,T,15905.87
0,1,9,2025,5805,S,516.44
0,1,9,2025,5805,T,14292.14
0,1,9,2025,5806,N,1054.05
0,1,9,2025,5806,S,39.86
0,1,9,2025,5806,T,12438.30
0,1,9,2025,5807,N,1213.11
0,1,9,2025,5807,T,1213.11
0,1,9,2025,5812,S,0.00
0,1,9,2025,5813,S,0.02
0,1,9,2025,5813,T,0.00
0,1,9,2025,5814,S,46.09
0,1,9,2025,5814,T,19.62
0,1,9,2025,5815,S,1583.68
0,1,9,2025,5815,T,1965.02
0,1,9,2025,5816,S,8445.23
0,1,9,2025,5816,T,54657.89
0,1,9,2025,5817,S,3942.91
0,1,9,2025,5817,T,109062.77
0,1,9,2025,5818,N,8020.44
0,1,9,2025,5818,S,298.81
0,1,9,2025,5818,T,93120.81
0,1,9,2025,5819,N,9250.66
0,1,9,2025,5819,T,9250.66
0,1,9,2025,5824,S,0.00
0,1,9,2025,5825,S,13.47
0,1,9,2025,5825,T,166.51
0,1,9,2025,5826,S,129.03
0,1,9,2025,5826,T,3582.06
0,1,9,2025,5827,N,565.28
0,1,9,2025,5827,S,23.70
0,1,9,2025,5827,T,7434.78
0,1,9,2025,5828,N,967.51
0,1,9,2025,5828,T,967.51
0,1,9,2025,5833,S,0.18
0,1,9,2025,5833,T,0.70
0,1,9,2025,5834,S,19.45
0,1,9,2025,5834,T,699.38
0,1,9,2025,5835,N,162.41
0,1,9,2025,5835,S,7.63
0,1,9,2025,5835,T,2517.80
0,1,9,2025,5836,N,258.72
0,1,9,2025,5836,T,258.72
0,1,9,2025,5841,S,0.12
0,1,9,2025,5841,T,0.05
0,1,9,2025,5843,S,0.00
0,1,9,2025,5844,S,0.00
0,1,9,2025,5845,S,0.00
0,1,9,2025,5851,S,0.00
0,1,9,2025,5852,S,0.94
0,1,9,2025,5852,T,3.68
0,1,9,2025,5853,S,0.00
0,1,9,2025,5854,S,0.00
0,1,9,2025,5860,S,0.01
0,1,9,2025,5860,T,0.01
0,1,9,2025,5861,S,0.10
0,1,9,2025,5861,T,0.40
0,1,9,2025,5862,S,0.00
0,1,9,2025,5863,S,0.00
0,1,9,2025,5870,S,0.00
0,1,9,2025,5871,S,0.00
0,1,9,2025,5872,S,0.00
0,1,9,2025,5878,S,0.00
0,1,9,2025,5879,S,0.01
0,1,9,2025,5879,T,0.01
0,1,9,2025,5880,S,5.83
0,1,9,2025,5880,T,44.07
0,1,9,2025,5881,S,28.85
0,1,9,2025,5881,T,885.16
0,1,9,2025,5882,N,559.07
0,1,9,2025,5882,S,11.07
0,1,9,2025,5882,T,4698.06
0,1,9,2025,5883,N,887.07
0,1,9,2025,5883,T,887.07
0,1,9,2025,5888,S,0.00
0,1,9,2025,9080,S,43592.22
0,1,9,2025,9080,T,2612756.41
0,1,9,2025,9081,N,434694.34
0,1,9,2025,9081,S,1065.66
0,1,9,2025,9081,T,1386669.34
0,1,9,2025,9091,S,51.20
0,1,9,2025,9091,T,2874.81
0,1,9,2025,9092,N,2083.01
0,1,9,2025,9092,S,4.26
0,1,9,2025,9092,T,5972.48
0,1,9,2025,9120,S,153981.84
0,1,9,2025,9120,T,1513963.97
0,1,9,2025,9140,S,25308.31
0,1,9,2025,9140,T,1504467.03
0,1,9,2025,9161,S,263.33
0,1,9,2025,9161,T,16628.86
0,1,9,2025,9162,N,16132.38
0,1,9,2025,9162,S,31.04
0,1,9,2025,9162,T,44677.00
0,1,9,2025,9171,N,230799.61
0,1,9,2025,9171,S,570.61
0,1,9,2025,9171,T,740078.92
0,1,9,2025,9181,S,89482.72
0,1,9,2025,9181,T,869739.91
0,1,9,2025,9191,S,142.35
0,1,9,2025,9191,T,11375.04
0,1,9,2025,9192,N,13054.06
0,1,9,2025,9192,S,23.47
0,1,9,2025,9192,T,34819.17
0,1,9,2025,9200,S,19555.56
0,1,9,2025,9200,T,1209843.84
0,1,9,2025,9240,S,47938.06
0,1,9,2025,9240,T,474036.67
0,1,9,2025,9245,N,202463.03
0,1,9,2025,9245,S,474.38
0,1,9,2025,9245,T,628480.69
0,1,9,2025,9251,N,92128.92
0,1,9,2025,9251,S,223.14
0,1,9,2025,9251,T,291817.22
0,1,9,2025,9260,S,11880.36
0,1,9,2025,9260,T,637698.59
0,1,9,2025,9261,S,0.00
0,1,9,2025,9265,S,44172.88
0,1,9,2025,9265,T,2567013.38
0,1,9,2025,9266,N,365437.16
0,1,9,2025,9266,S,925.06
0,1,9,2025,9266,T,1188393.75
0,1,9,2025,9275,S,222.90
0,1,9,2025,9275,T,2247.80
0,1,9,2025,9276,S,226.01
0,1,9,2025,9276,T,15343.68
0,1,9,2025,9291,S,0.00
0,1,9,2025,9300,S,65329.77
0,1,9,2025,9300,T,620625.08
0,1,9,2025,9302,S,15985.63
0,1,9,2025,9302,T,166350.88
0,1,9,2025,9305,S,196840.63
0,1,9,2025,9305,T,1904329.56
0,1,9,2025,9320,S,8281.39
0,1,9,2025,9320,T,571363.77
0,1,9,2025,9321,N,119828.75
0,1,9,2025,9321,S,318.72
0,1,9,2025,9321,T,402271.16
0,1,9,2025,9351,S,0.00
0,1,9,2025,9360,S,50622.08
0,1,9,2025,9360,T,488207.06
0,1,9,2025,9361,S,0.00
0,1,9,2025,9362,S,6867.40
0,1,9,2025,9362,T,72643.45
0,1,9,2025,9363,S,8287.57
0,1,9,2025,9363,T,447576.19
0,1,9,2025,9364,N,41879.96
0,1,9,2025,9364,S,79.61
0,1,9,2025,9364,T,115678.10
0,1,9,2025,9365,S,0.00
0,1,9,2025,9366,N,78679.03
0,1,9,2025,9366,S,186.13
0,1,9,2025,9366,T,245622.70
0,1,9,2025,9385,S,0.00
0,1,9,2025,9386,S,0.00
0,1,9,2025,9387,S,0.00
0,1,9,2025,9400,S,3575.25
0,1,9,2025,9400,T,261944.59
0,1,9,2025,9401,N,74490.92
0,1,9,2025,9401,S,197.05
0,1,9,2025,9401,T,249100.58
0,1,9,2025,9410,S,0.00
0,1,9,2025,9411,S,0.00
0,1,9,2025,9412,S,0.00
0,1,9,2025,9420,S,0.00
0,1,9,2025,9421,S,0.00
0,1,9,2025,9432,S,0.00
0,1,9,2025,9433,S,0.00
0,1,9,2025,9434,S,0.00
0,1,9,2025,9443,S,0.00
0,1,9,2025,9444,S,0.00
0,1,9,2025,9445,S,0.00
0,1,9,2025,9460,S,8590.11
0,1,9,2025,9460,T,89010.89
0,1,9,2025,9461,S,4701.65
0,1,9,2025,9461,T,302718.31
0,1,9,2025,9462,N,53983.66
0,1,9,2025,9462,S,143.25
0,1,9,2025,9462,T,180581.20
0,1,9,2025,9470,S,4758.58
0,1,9,2025,9470,T,50190.30
0,1,9,2025,9471,S,2771.65
0,1,9,2025,9471,T,192694.65
0,1,9,2025,9472,N,38903.00
0,1,9,2025,9472,S,104.98
0,1,9,2025,9472,T,131437.90
0,1,9,2025,9510,S,29.02
0,1,9,2025,9510,T,275.03
0,1,9,2025,9515,S,44.92
0,1,9,2025,9515,T,3114.00
0,1,9,2025,9520,S,0.00
0,1,9,2025,9521,S,0.00
0,1,9,2025,9522,S,0.00
0,1,9,2025,9530,S,0.00
0,1,9,2025,9531,S,0.00
0,1,9,2025,9532,S,0.00
0,1,9,2025,9540,S,0.00
0,1,9,2025,9541,S,0.00
0,1,9,2025,9542,S,0.00
0,1,9,2025,9550,S,0.00
0,1,9,2025,9551,S,0.00
0,1,9,2025,9552,S,0.00
0,1,9,2025,9611,S,90.50
0,1,9,2025,9611,T,5153.14
0,1,9,2025,9612,N,6306.04
0,1,9,2025,9612,S,11.12
0,1,9,2025,9612,T,16663.97
0,1,9,2025,9620,S,12042.92
0,1,9,2025,9620,T,841235.70
0,1,9,2025,9621,N,232200.45
0,1,9,2025,9621,S,584.98
0,1,9,2025,9621,T,753595.06
0,1,9,2025,9631,S,69.46
0,1,9,2025,9631,T,5289.38
0,1,9,2025,9632,N,7510.23
0,1,9,2025,9632,S,13.18
0,1,9,2025,9632,T,19775.81
0,1,9,2025,9641,S,18.52
0,1,9,2025,9641,T,1449.46
0,1,9,2025,9642,N,10115.31
0,1,9,2025,9642,S,18.30
0,1,9,2025,9642,T,27231.38
0,1,9,2025,10702,N,14891.22
0,1,9,2025,10702,S,26.98
0,1,9,2025,10702,T,40124.98
0,1,9,2026,10,S,0.00
0,1,9,2026,20,S,0.00
0,1,9,2026,25,S,505.19
0,1,9,2026,25,T,2347.15
0,1,9,2026,26,N,99477.38
0,1,9,2026,26,S,4333.76
0,1,9,2026,26,T,291638.08
0,1,9,2026,30,S,117.66
0,1,9,2026,30,T,21.14
0,1,9,2026,40,N,240800.31
0,1,9,2026,40,S,210314.01
0,1,9,2026,40,T,2073650.44
0,1,9,2026,50,N,0.00
0,1,9,2026,50,S,0.00
0,1,9,2026,50,T,0.01
0,1,9,2026,70,S,0.00
0,1,9,2026,80,S,209005.56
0,1,9,2026,80,T,494402.98
0,1,9,2026,81,S,24528.00
0,1,9,2026,81,T,432881.14
0,1,9,2026,82,S,2572.07
0,1,9,2026,82,T,401080.18
0,1,9,2026,83,N,85709.55
0,1,9,2026,83,S,59.97
0,1,9,2026,83,T,170477.90
0,1,9,2026,90,S,0.00
0,1,9,2026,91,S,0.01
0,1,9,2026,91,T,0.07
0,1,9,2026,92,S,8.55
0,1,9,2026,92,T,120.33
0,1,9,2026,93,S,2.56
0,1,9,2026,93,T,566.68
0,1,9,2026,94,N,511.64
0,1,9,2026,94,S,0.32
0,1,9,2026,94,T,960.86
0,1,9,2026,100,S,0.00
0,1,9,2026,110,S,319.65
0,1,9,2026,110,T,43.05
0,1,9,2026,120,S,35125.15
0,1,9,2026,120,T,22208.25
0,1,9,2026,130,S,0.00
0,1,9,2026,140,S,294293.36
0,1,9,2026,140,T,650914.76
0,1,9,2026,150,S,0.00
0,1,9,2026,160,S,0.00
0,1,9,2026,161,S,109.64
0,1,9,2026,161,T,371.68
0,1,9,2026,162,S,57.67
0,1,9,2026,162,T,866.13
0,1,9,2026,163,S,21.59
0,1,9,2026,163,T,4939.04
0,1,9,2026,164,N,3460.41
0,1,9,2026,164,S,2.08
0,1,9,2026,164,T,6394.00
0,1,9,2026,170,S,489.53
0,1,9,2026,170,T,65.85
0,1,9,2026,171,S,15348.15
0,1,9,2026,171,T,271055.79
0,1,9,2026,172,S,1554.53
0,1,9,2026,172,T,240901.59
0,1,9,2026,173,N,50671.36
0,1,9,2026,173,S,35.74
0,1,9,2026,173,T,101189.67
0,1,9,2026,181,S,52003.25
0,1,9,2026,181,T,32836.28
0,1,9,2026,190,S,0.00
0,1,9,2026,191,S,102.49
0,1,9,2026,191,T,252.76
0,1,9,2026,192,S,23.25
0,1,9,2026,192,T,390.93
0,1,9,2026,193,S,13.60
0,1,9,2026,193,T,3288.88
0,1,9,2026,194,N,2397.02
0,1,9,2026,194,S,1.40
0,1,9,2026,194,T,4381.53
0,1,9,2026,200,S,113078.47
0,1,9,2026,200,T,264406.64
0,1,9,2026,201,S,1313.68
0,1,9,2026,201,T,209853.59
0,1,9,2026,202,N,41984.73
0,1,9,2026,202,S,29.11
0,1,9,2026,202,T,83142.02
0,1,9,2026,210,S,0.00
0,1,9,2026,220,S,0.00
0,1,9,2026,230,S,126.05
0,1,9,2026,230,T,17.02
0,1,9,2026,240,S,16621.24
0,1,9,2026,240,T,10605.74
0,1,9,2026,245,S,10787.29
0,1,9,2026,245,T,196220.37
0,1,9,2026,250,S,0.00
0,1,9,2026,251,S,7658.26
0,1,9,2026,251,T,116036.11
0,1,9,2026,252,S,549.80
0,1,9,2026,252,T,84507.60
0,1,9,2026,253,N,16560.67
0,1,9,2026,253,S,11.69
0,1,9,2026,253,T,33082.32
0,1,9,2026,260,S,133159.74
0,1,9,2026,260,T,296203.12
0,1,9,2026,261,S,23.54
0,1,9,2026,261,T,18.76
0,1,9,2026,265,S,233583.36
0,1,9,2026,265,T,555447.47
0,1,9,2026,266,S,23190.50
0,1,9,2026,266,T,370007.49
0,1,9,2026,267,S,2020.25
0,1,9,2026,267,T,318782.20
0,1,9,2026,268,N,64334.65
0,1,9,2026,268,S,44.96
0,1,9,2026,268,T,127898.07
0,1,9,2026,270,S,0.00
0,1,9,2026,275,S,0.00
0,1,9,2026,276,S,12.83
0,1,9,2026,276,T,54.34
0,1,9,2026,277,S,0.00
0,1,9,2026,280,S,0.00
0,1,9,2026,290,S,108.62
0,1,9,2026,290,T,14.61
0,1,9,2026,291,S,163.00
0,1,9,2026,291,T,305.92
0,1,9,2026,292,S,0.00
0,1,9,2026,295,S,185.74
0,1,9,2026,295,T,25.02
0,1,9,2026,300,S,22788.93
0,1,9,2026,300,T,14340.45
0,1,9,2026,302,S,67.54
0,1,9,2026,302,T,50.06
0,1,9,2026,305,S,34043.77
0,1,9,2026,305,T,21660.01
0,1,9,2026,310,S,0.00
0,1,9,2026,320,S,9671.42
0,1,9,2026,320,T,25065.27
0,1,9,2026,321,S,2106.25
0,1,9,2026,321,T,36244.60
0,1,9,2026,322,S,498.04
0,1,9,2026,322,T,86647.52
0,1,9,2026,323,N,15458.88
0,1,9,2026,323,S,10.93
0,1,9,2026,323,T,30915.22
0,1,9,2026,330,S,0.00
0,1,9,2026,340,S,0.00
0,1,9,2026,350,S,46.34
0,1,9,2026,350,T,6.26
0,1,9,2026,351,S,0.01
0,1,9,2026,351,T,0.01
0,1,9,2026,360,S,10550.96
0,1,9,2026,360,T,6749.80
0,1,9,2026,361,S,27.00
0,1,9,2026,361,T,53.68
0,1,9,2026,362,S,0.13
0,1,9,2026,362,T,0.10
0,1,9,2026,363,S,80852.59
0,1,9,2026,363,T,184679.24
0,1,9,2026,364,S,29.31
0,1,9,2026,364,T,558.30
0,1,9,2026,365,S,0.00
0,1,9,2026,366,S,5438.41
0,1,9,2026,366,T,81580.21
0,1,9,2026,367,S,418.63
0,1,9,2026,367,T,67096.75
0,1,9,2026,368,N,13065.02
0,1,9,2026,368,S,9.06
0,1,9,2026,368,T,25875.61
0,1,9,2026,373,S,0.00
0,1,9,2026,375,S,43.14
0,1,9,2026,375,T,10461.14
0,1,9,2026,377,N,8205.46
0,1,9,2026,377,S,5.05
0,1,9,2026,377,T,15344.50
0,1,9,2026,385,S,0.00
0,1,9,2026,386,S,1.99
0,1,9,2026,386,T,3.88
0,1,9,2026,387,S,0.00
0,1,9,2026,388,S,0.00
0,1,9,2026,389,S,0.00
0,1,9,2026,400,S,1318.30
0,1,9,2026,400,T,3548.70
0,1,9,2026,401,S,521.01
0,1,9,2026,401,T,9742.29
0,1,9,2026,402,S,177.15
0,1,9,2026,402,T,31758.28
0,1,9,2026,403,N,12874.55
0,1,9,2026,403,S,9.01
0,1,9,2026,403,T,25616.16
0,1,9,2026,410,S,18.44
0,1,9,2026,410,T,11.57
0,1,9,2026,411,S,25.62
0,1,9,2026,411,T,35.87
0,1,9,2026,412,S,0.00
0,1,9,2026,413,S,0.00
0,1,9,2026,414,S,0.00
0,1,9,2026,420,S,0.00
0,1,9,2026,421,S,0.00
0,1,9,2026,422,S,0.00
0,1,9,2026,423,S,0.00
0,1,9,2026,430,S,0.00
0,1,9,2026,431,S,0.85
0,1,9,2026,431,T,0.12
0,1,9,2026,432,S,0.00
0,1,9,2026,433,S,0.00
0,1,9,2026,434,S,0.00
0,1,9,2026,435,S,0.00
0,1,9,2026,436,S,0.00
0,1,9,2026,441,S,0.00
0,1,9,2026,442,S,0.78
0,1,9,2026,442,T,0.11
0,1,9,2026,443,S,0.00
0,1,9,2026,444,S,0.00
0,1,9,2026,445,S,0.00
0,1,9,2026,446,S,0.00
0,1,9,2026,447,S,0.00
0,1,9,2026,460,S,10.94
0,1,9,2026,460,T,8.10
0,1,9,2026,461,S,2373.46
0,1,9,2026,461,T,6436.11
0,1,9,2026,462,S,948.98
0,1,9,2026,462,T,15869.36
0,1,9,2026,463,S,103.82
0,1,9,2026,463,T,16972.75
0,1,9,2026,464,N,2769.96
0,1,9,2026,464,S,1.97
0,1,9,2026,464,T,5549.68
0,1,9,2026,470,S,0.04
0,1,9,2026,470,T,0.03
0,1,9,2026,471,S,636.73
0,1,9,2026,471,T,1675.77
0,1,9,2026,472,S,251.41
0,1,9,2026,472,T,4336.11
0,1,9,2026,473,S,61.25
0,1,9,2026,473,T,10495.91
0,1,9,2026,474,N,1226.60
0,1,9,2026,474,S,0.87
0,1,9,2026,474,T,2450.56
0,1,9,2026,480,S,0.00
0,1,9,2026,510,S,0.00
0,1,9,2026,515,S,30.23
0,1,9,2026,515,T,86.11
0,1,9,2026,520,S,0.00
0,1,9,2026,521,S,0.00
0,1,9,2026,522,S,0.00
0,1,9,2026,523,S,0.00
0,1,9,2026,524,S,0.00
0,1,9,2026,530,S,0.00
0,1,9,2026,531,S,0.00
0,1,9,2026,532,S,0.00
0,1,9,2026,533,S,0.00
0,1,9,2026,534,S,0.00
0,1,9,2026,540,S,0.00
0,1,9,2026,541,S,0.00
0,1,9,2026,542,S,0.00
0,1,9,2026,543,S,0.00
0,1,9,2026,544,S,0.00
0,1,9,2026,550,S,0.00
0,1,9,2026,551,S,0.00
0,1,9,2026,552,S,0.00
0,1,9,2026,553,S,0.00
0,1,9,2026,554,S,0.00
0,1,9,2026,600,S,0.00
0,1,9,2026,610,S,0.00
0,1,9,2026,611,S,7.69
0,1,9,2026,611,T,33.76
0,1,9,2026,612,S,14.86
